data,dia_semana,milhar_1,cabeca_1,bicho_nome_1,bicho_numero_1,milhar_2,cabeca_2,bicho_nome_2,bicho_numero_2,milhar_3,cabeca_3,bicho_nome_3,bicho_numero_3,milhar_4,cabeca_4,bicho_nome_4,bicho_numero_4,milhar_5,cabeca_5,bicho_nome_5,bicho_numero_5,milhar_6,cabeca_6,bicho_nome_6,bicho_numero_6,milhar_7,cabeca_7,bicho_nome_7,bicho_numero_7,milhar_8,cabeca_8,bicho_nome_8,bicho_numero_8,milhar_9,cabeca_9,bicho_nome_9,bicho_numero_9,milhar_10,cabeca_10,bicho_nome_10,bicho_numero_10
2026-08-27,quinta-feira,8008,80,Águia,2,0946,09,Elefante,12,0455,04,Gato,14,1630,16,Camelo,8,9083,90,Touro,21,0375,03,Pavâo,19,5080,50,Peru,20,9377,93,Peru,20,8015,80,Borboleta,4,2601,26,Avestruz,1
2026-08-26,quarta-feira,4971,49,Porco,18,7258,72,Jacaré,15,5967,59,Macaco,17,4490,44,Urso,23,8973,89,Pavâo,19,6199,61,Vaca,25,7172,71,Porco,18,6010,60,Burro,3,8962,89,Leâo,16,5469,54,Porco,18
2026-08-25,terça-feira,8162,81,Leâo,16,9960,99,Jacaré,15,5642,56,Cavalo,11,6931,69,Camelo,8,1459,14,Jacaré,15,2951,29,Galo,13,2659,26,Jacaré,15,1858,18,Jacaré,15,7930,79,Camelo,8,3940,39,Coelho,10
2026-08-24,segunda-feira,5039,50,Coelho,10,5945,59,Elefante,12,8127,81,Carneiro,7,7476,74,Pavâo,19,7903,79,Avestruz,1,1443,14,Cavalo,11,7546,75,Elefante,12,8582,85,Touro,21,5749,57,Galo,13,1022,10,Cabra,6
2026-08-22,sábado,4987,49,Tigre,22,0435,04,Cobra,9,2901,29,Avestruz,1,3760,37,Jacaré,15,1733,17,Cobra,9,5770,57,Porco,18,7639,76,Coelho,10,1065,10,Macaco,17,5342,53,Cavalo,11,0773,07,Pavâo,19
2026-08-21,sexta-feira,1590,15,Urso,23,8403,84,Avestruz,1,0113,01,Borboleta,4,6335,63,Cobra,9,6477,64,Peru,20,3371,33,Porco,18,5553,55,Gato,14,5711,57,Burro,3,5715,57,Borboleta,4,4778,47,Peru,20
2026-08-20,quinta-feira,1190,11,Urso,23,6846,68,Elefante,12,3582,35,Touro,21,2770,27,Porco,18,5025,50,Carneiro,7,7056,70,Gato,14,6939,69,Coelho,10,3039,30,Coelho,10,6106,61,Águia,2,0692,06,Urso,23
2026-08-19,quarta-feira,4226,42,Carneiro,7,7316,73,Borboleta,4,5913,59,Borboleta,4,0946,09,Elefante,12,2848,28,Elefante,12,0974,09,Pavâo,19,1792,17,Urso,23,9587,95,Tigre,22,0456,04,Gato,14,7067,70,Macaco,17
2026-08-18,terça-feira,5011,50,Burro,3,4242,42,Cavalo,11,4734,47,Cobra,9,4860,48,Jacaré,15,8329,83,Camelo,8,8022,80,Cabra,6,4796,47,Veado,24,0668,06,Macaco,17,9018,90,Cachorro,5,6513,65,Borboleta,4
2026-08-17,segunda-feira,6217,62,Cachorro,5,7202,72,Avestruz,1,8114,81,Borboleta,4,0696,06,Veado,24,2702,27,Avestruz,1,3642,36,Cavalo,11,4530,45,Camelo,8,6942,69,Cavalo,11,4959,49,Jacaré,15,6224,62,Cabra,6
2026-08-15,sábado,8107,81,Águia,2,3446,34,Elefante,12,5583,55,Touro,21,7749,77,Galo,13,2540,25,Coelho,10,2488,24,Tigre,22,6652,66,Galo,13,8075,80,Pavâo,19,5456,54,Gato,14,6490,64,Urso,23
2026-08-14,sexta-feira,5507,55,Águia,2,4776,47,Pavâo,19,4096,40,Veado,24,3996,39,Veado,24,6042,60,Cavalo,11,2659,26,Jacaré,15,7280,72,Peru,20,0875,08,Pavâo,19,1747,17,Elefante,12,3895,38,Veado,24
2026-08-13,quinta-feira,1311,13,Burro,3,0799,07,Vaca,25,5308,53,Águia,2,3021,30,Cabra,6,6532,65,Camelo,8,1912,19,Burro,3,9030,90,Camelo,8,9312,93,Burro,3,7422,74,Cabra,6,6187,61,Tigre,22
2026-08-12,quarta-feira,7218,72,Cachorro,5,9593,95,Veado,24,9804,98,Avestruz,1,6402,64,Avestruz,1,0129,01,Camelo,8,3247,32,Elefante,12,3360,33,Jacaré,15,4496,44,Veado,24,7043,70,Cavalo,11,2770,27,Porco,18
2026-08-11,terça-feira,6230,62,Camelo,8,4487,44,Tigre,22,2924,29,Cabra,6,8576,85,Pavâo,19,4361,43,Leâo,16,0423,04,Cabra,6,0701,07,Avestruz,1,2655,26,Gato,14,6735,67,Cobra,9,3967,39,Macaco,17
2026-08-10,segunda-feira,8662,86,Leâo,16,6560,65,Jacaré,15,0827,08,Carneiro,7,5995,59,Veado,24,4581,45,Touro,21,2612,26,Burro,3,4811,48,Burro,3,1211,12,Burro,3,3166,31,Macaco,17,3761,37,Leâo,16
2026-08-08,sábado,8312,83,Burro,3,4011,40,Burro,3,0791,07,Urso,23,9709,97,Burro,3,7572,75,Porco,18,0238,02,Coelho,10,5785,57,Tigre,22,0580,05,Peru,20,2732,27,Camelo,8,6237,62,Coelho,10
2026-08-07,sexta-feira,5464,54,Leâo,16,4315,43,Borboleta,4,3509,35,Burro,3,7880,78,Peru,20,2210,22,Burro,3,0486,04,Tigre,22,3240,32,Coelho,10,7816,78,Borboleta,4,5098,50,Vaca,25,6661,66,Leâo,16
2026-08-06,quinta-feira,8493,84,Veado,24,1139,11,Coelho,10,6302,63,Avestruz,1,5155,51,Gato,14,6607,66,Águia,2,2736,27,Cobra,9,9914,99,Borboleta,4,3317,33,Cachorro,5,9025,90,Carneiro,7,2129,21,Camelo,8
2026-08-05,quarta-feira,2285,22,Tigre,22,5290,52,Urso,23,9928,99,Carneiro,7,6896,68,Veado,24,1272,12,Porco,18,5471,54,Porco,18,0332,03,Camelo,8,5792,57,Urso,23,8958,89,Jacaré,15,8711,87,Burro,3
2026-08-04,terça-feira,8023,80,Cabra,6,3482,34,Touro,21,3279,32,Peru,20,7169,71,Porco,18,2721,27,Cabra,6,4088,40,Tigre,22,7876,78,Pavâo,19,8648,86,Elefante,12,6487,64,Tigre,22,1946,19,Elefante,12
2026-08-03,segunda-feira,3575,35,Pavâo,19,7863,78,Leâo,16,1870,18,Porco,18,0421,04,Cabra,6,6444,64,Cavalo,11,1984,19,Touro,21,2500,25,Vaca,25,3391,33,Urso,23,4791,47,Urso,23,8529,85,Camelo,8
2026-08-01,sábado,7961,79,Leâo,16,0106,01,Águia,2,6272,62,Porco,18,0593,05,Veado,24,0447,04,Elefante,12,0266,02,Macaco,17,4197,41,Vaca,25,0317,03,Cachorro,5,5668,56,Macaco,17,3380,33,Peru,20
2026-07-31,sexta-feira,6278,62,Peru,20,2681,26,Touro,21,5913,59,Borboleta,4,7678,76,Peru,20,0782,07,Touro,21,3825,38,Carneiro,7,0451,04,Galo,13,8218,82,Cachorro,5,1192,11,Urso,23,2903,29,Avestruz,1
2026-07-30,quinta-feira,1482,14,Touro,21,6748,67,Elefante,12,7982,79,Touro,21,6613,66,Borboleta,4,5702,57,Avestruz,1,1369,13,Porco,18,7786,77,Tigre,22,4799,47,Vaca,25,4092,40,Urso,23,6455,64,Gato,14
2026-07-29,quarta-feira,1046,10,Elefante,12,2094,20,Veado,24,6575,65,Pavâo,19,4122,41,Cabra,6,7088,70,Tigre,22,1447,14,Elefante,12,9765,97,Macaco,17,2164,21,Leâo,16,7885,78,Tigre,22,4601,46,Avestruz,1
2026-07-28,terça-feira,3014,30,Borboleta,4,5427,54,Carneiro,7,4999,49,Vaca,25,4025,40,Carneiro,7,3081,30,Touro,21,5221,52,Cabra,6,2471,24,Porco,18,7165,71,Macaco,17,8132,81,Camelo,8,9290,92,Urso,23
2026-07-27,segunda-feira,3338,33,Coelho,10,2705,27,Águia,2,3032,30,Camelo,8,7869,78,Porco,18,2165,21,Macaco,17,2153,21,Gato,14,4504,45,Avestruz,1,4263,42,Leâo,16,3697,36,Vaca,25,8331,83,Camelo,8
2026-07-25,sábado,0902,09,Avestruz,1,2446,24,Elefante,12,2207,22,Águia,2,4281,42,Touro,21,7284,72,Touro,21,8384,83,Touro,21,0916,09,Borboleta,4,9567,95,Macaco,17,0473,04,Pavâo,19,9470,94,Porco,18
2026-07-24,sexta-feira,4931,49,Camelo,8,0933,09,Cobra,9,5938,59,Coelho,10,5496,54,Veado,24,9440,94,Coelho,10,3546,35,Elefante,12,3106,31,Águia,2,1621,16,Cabra,6,1223,12,Cabra,6,6335,63,Cobra,9
2026-07-23,quinta-feira,4779,47,Peru,20,7030,70,Camelo,8,5938,59,Coelho,10,0486,04,Tigre,22,5035,50,Cobra,9,4722,47,Cabra,6,6592,65,Urso,23,5338,53,Coelho,10,0741,07,Cavalo,11,8084,80,Touro,21
2026-07-22,quarta-feira,9105,91,Águia,2,8643,86,Cavalo,11,8861,88,Leâo,16,7874,78,Pavâo,19,1020,10,Cachorro,5,0604,06,Avestruz,1,0075,00,Pavâo,19,3269,32,Porco,18,5162,51,Leâo,16,9499,94,Vaca,25
2026-07-21,terça-feira,2498,24,Vaca,25,1000,10,Vaca,25,0494,04,Veado,24,9534,95,Cobra,9,0889,08,Urso,23,9003,90,Avestruz,1,1776,17,Pavâo,19,8243,82,Cavalo,11,4853,48,Gato,14,7685,76,Tigre,22
2026-07-20,segunda-feira,9436,94,Cobra,9,6233,62,Cobra,9,4839,48,Coelho,10,0078,00,Peru,20,6757,67,Jacaré,15,4269,42,Porco,18,7731,77,Camelo,8,0921,09,Cabra,6,6462,64,Leâo,16,8625,86,Carneiro,7
2026-07-18,sábado,7877,78,Peru,20,6349,63,Galo,13,2079,20,Peru,20,8724,87,Cabra,6,8673,86,Pavâo,19,3892,38,Urso,23,5989,59,Urso,23,1604,16,Avestruz,1,4157,41,Jacaré,15,1917,19,Cachorro,5
2026-07-17,sexta-feira,9063,90,Leâo,16,2122,21,Cabra,6,9793,97,Veado,24,3440,34,Coelho,10,1903,19,Avestruz,1,7752,77,Galo,13,2745,27,Elefante,12,6261,62,Leâo,16,2737,27,Coelho,10,4861,48,Leâo,16
2026-07-16,quinta-feira,7870,78,Porco,18,3015,30,Borboleta,4,1149,11,Galo,13,3467,34,Macaco,17,2581,25,Touro,21,0895,08,Veado,24,9153,91,Gato,14,8491,84,Urso,23,8811,88,Burro,3,1736,17,Cobra,9
2026-07-15,quarta-feira,4034,40,Cobra,9,8072,80,Porco,18,1678,16,Peru,20,9394,93,Veado,24,6108,61,Águia,2,2520,25,Cachorro,5,8195,81,Veado,24,2729,27,Camelo,8,2450,24,Galo,13,9147,91,Elefante,12
2026-07-14,terça-feira,0204,02,Avestruz,1,5583,55,Touro,21,3303,33,Avestruz,1,7496,74,Veado,24,5588,55,Tigre,22,4347,43,Elefante,12,6829,68,Camelo,8,5202,52,Avestruz,1,3091,30,Urso,23,9960,99,Jacaré,15
2026-07-13,segunda-feira,3897,38,Vaca,25,3538,35,Coelho,10,0447,04,Elefante,12,3550,35,Galo,13,1077,10,Peru,20,1462,14,Leâo,16,9266,92,Macaco,17,4811,48,Burro,3,6889,68,Urso,23,9242,92,Cavalo,11
2026-07-11,sábado,6982,69,Touro,21,6307,63,Águia,2,8064,80,Leâo,16,5733,57,Cobra,9,2564,25,Leâo,16,6170,61,Porco,18,7601,76,Avestruz,1,6096,60,Veado,24,4453,44,Gato,14,5478,54,Peru,20
2026-07-10,sexta-feira,9407,94,Águia,2,6630,66,Camelo,8,7809,78,Burro,3,5472,54,Porco,18,7133,71,Cobra,9,6632,66,Camelo,8,2922,29,Cabra,6,8697,86,Vaca,25,6219,62,Cachorro,5,3600,36,Vaca,25
2026-07-09,quinta-feira,3712,37,Burro,3,0508,05,Águia,2,9223,92,Cabra,6,6918,69,Cachorro,5,3056,30,Gato,14,7749,77,Galo,13,8041,80,Cavalo,11,7076,70,Pavâo,19,4647,46,Elefante,12,1380,13,Peru,20
2026-07-08,quarta-feira,8598,85,Vaca,25,6174,61,Pavâo,19,2747,27,Elefante,12,2175,21,Pavâo,19,6791,67,Urso,23,8655,86,Gato,14,6941,69,Cavalo,11,4454,44,Gato,14,0023,00,Cabra,6,5943,59,Cavalo,11
2026-07-07,terça-feira,9971,99,Porco,18,2120,21,Cachorro,5,7783,77,Touro,21,4787,47,Tigre,22,6350,63,Galo,13,5714,57,Borboleta,4,9463,94,Leâo,16,1918,19,Cachorro,5,1446,14,Elefante,12,9172,91,Porco,18
2026-07-06,segunda-feira,8435,84,Cobra,9,1079,10,Peru,20,5118,51,Cachorro,5,3376,33,Pavâo,19,9360,93,Jacaré,15,4098,40,Vaca,25,4505,45,Águia,2,8773,87,Pavâo,19,9377,93,Peru,20,9998,99,Vaca,25
2026-07-04,sábado,6418,64,Cachorro,5,4051,40,Galo,13,2265,22,Macaco,17,0094,00,Veado,24,2773,27,Pavâo,19,0805,08,Águia,2,9340,93,Coelho,10,9822,98,Cabra,6,9406,94,Águia,2,7381,73,Touro,21
2026-07-03,sexta-feira,4258,42,Jacaré,15,8426,84,Carneiro,7,8976,89,Pavâo,19,6866,68,Macaco,17,2379,23,Peru,20,4022,40,Cabra,6,8367,83,Macaco,17,7601,76,Avestruz,1,0371,03,Porco,18,7818,78,Cachorro,5
2026-07-02,quinta-feira,7916,79,Borboleta,4,5370,53,Porco,18,4291,42,Urso,23,1281,12,Touro,21,5530,55,Camelo,8,4309,43,Burro,3,9884,98,Touro,21,1383,13,Touro,21,3708,37,Águia,2,9900,99,Vaca,25
2026-07-01,quarta-feira,7480,74,Peru,20,0783,07,Touro,21,1929,19,Camelo,8,9497,94,Vaca,25,9119,91,Cachorro,5,9083,90,Touro,21,5651,56,Galo,13,5635,56,Cobra,9,8803,88,Avestruz,1,6200,62,Vaca,25
2026-06-30,terça-feira,7645,76,Elefante,12,8304,83,Avestruz,1,5701,57,Avestruz,1,0655,06,Gato,14,6474,64,Pavâo,19,8006,80,Águia,2,3726,37,Carneiro,7,4896,48,Veado,24,2450,24,Galo,13,5437,54,Coelho,10
2026-06-29,segunda-feira,5903,59,Avestruz,1,7301,73,Avestruz,1,3243,32,Cavalo,11,9243,92,Cavalo,11,1615,16,Borboleta,4,6062,60,Leâo,16,9814,98,Borboleta,4,9091,90,Urso,23,3713,37,Borboleta,4,5427,54,Carneiro,7
2026-06-27,sábado,0887,08,Tigre,22,4816,48,Borboleta,4,4884,48,Touro,21,6370,63,Porco,18,0205,02,Águia,2,0209,02,Burro,3,3228,32,Carneiro,7,6593,65,Veado,24,0943,09,Cavalo,11,5781,57,Touro,21
2026-06-26,sexta-feira,1085,10,Tigre,22,5299,52,Vaca,25,3226,32,Carneiro,7,6249,62,Galo,13,3270,32,Porco,18,8801,88,Avestruz,1,3317,33,Cachorro,5,0176,01,Pavâo,19,5354,53,Gato,14,4510,45,Burro,3
2026-06-25,quinta-feira,2771,27,Porco,18,0863,08,Leâo,16,0539,05,Coelho,10,4110,41,Burro,3,9303,93,Avestruz,1,0001,00,Avestruz,1,6907,69,Águia,2,4168,41,Macaco,17,8098,80,Vaca,25,6024,60,Cabra,6
2026-06-24,quarta-feira,1715,17,Borboleta,4,6734,67,Cobra,9,7525,75,Carneiro,7,8365,83,Macaco,17,3910,39,Burro,3,2222,22,Cabra,6,9884,98,Touro,21,8453,84,Gato,14,7244,72,Cavalo,11,0366,03,Macaco,17
2026-06-23,terça-feira,7372,73,Porco,18,7313,73,Borboleta,4,8386,83,Tigre,22,2235,22,Cobra,9,8726,87,Carneiro,7,3109,31,Burro,3,2524,25,Cabra,6,0850,08,Galo,13,5681,56,Touro,21,6239,62,Coelho,10
2026-06-22,segunda-feira,7230,72,Camelo,8,3952,39,Galo,13,1867,18,Macaco,17,1239,12,Coelho,10,8834,88,Cobra,9,3827,38,Carneiro,7,7407,74,Águia,2,2627,26,Carneiro,7,0830,08,Camelo,8,6199,61,Vaca,25
2026-06-20,sábado,3025,30,Carneiro,7,7132,71,Camelo,8,6889,68,Urso,23,0422,04,Cabra,6,8893,88,Veado,24,5814,58,Borboleta,4,0932,09,Camelo,8,6601,66,Avestruz,1,0746,07,Elefante,12,4904,49,Avestruz,1
2026-06-19,sexta-feira,2295,22,Veado,24,7929,79,Camelo,8,7428,74,Carneiro,7,8179,81,Peru,20,6354,63,Gato,14,9548,95,Elefante,12,4039,40,Coelho,10,0933,09,Cobra,9,6338,63,Coelho,10,8433,84,Cobra,9
2026-06-18,quinta-feira,0675,06,Pavâo,19,7790,77,Urso,23,6564,65,Leâo,16,1288,12,Tigre,22,6194,61,Veado,24,2342,23,Cavalo,11,9539,95,Coelho,10,0161,01,Leâo,16,6140,61,Coelho,10,0250,02,Galo,13
2026-06-17,quarta-feira,2487,24,Tigre,22,5979,59,Peru,20,9645,96,Elefante,12,3881,38,Touro,21,7544,75,Cavalo,11,7583,75,Touro,21,5753,57,Gato,14,2509,25,Burro,3,7396,73,Veado,24,3151,31,Galo,13
2026-06-16,terça-feira,9374,93,Pavâo,19,5818,58,Cachorro,5,5702,57,Avestruz,1,7778,77,Peru,20,1314,13,Borboleta,4,0819,08,Cachorro,5,9847,98,Elefante,12,1683,16,Touro,21,3150,31,Galo,13,8740,87,Coelho,10
2026-06-15,segunda-feira,3696,36,Veado,24,1650,16,Galo,13,7979,79,Peru,20,9150,91,Galo,13,6073,60,Pavâo,19,5053,50,Gato,14,9404,94,Avestruz,1,2061,20,Leâo,16,5902,59,Avestruz,1,1340,13,Coelho,10
2026-06-13,sábado,3179,31,Peru,20,2806,28,Águia,2,9919,99,Cachorro,5,0533,05,Cobra,9,2113,21,Borboleta,4,7834,78,Cobra,9,6191,61,Urso,23,6418,64,Cachorro,5,6100,61,Vaca,25,1601,16,Avestruz,1
2026-06-12,sexta-feira,1617,16,Cachorro,5,9730,97,Camelo,8,4120,41,Cachorro,5,5653,56,Gato,14,5909,59,Burro,3,6786,67,Tigre,22,2413,24,Borboleta,4,7494,74,Veado,24,3222,32,Cabra,6,4952,49,Galo,13
2026-06-11,quinta-feira,2719,27,Cachorro,5,2560,25,Jacaré,15,2779,27,Peru,20,5817,58,Cachorro,5,6572,65,Porco,18,5057,50,Jacaré,15,4578,45,Peru,20,8980,89,Peru,20,1602,16,Avestruz,1,2881,28,Touro,21
2026-06-10,quarta-feira,7829,78,Camelo,8,0109,01,Burro,3,8270,82,Porco,18,4274,42,Pavâo,19,2638,26,Coelho,10,1794,17,Veado,24,3655,36,Gato,14,6550,65,Galo,13,4624,46,Cabra,6,7349,73,Galo,13
2026-06-09,terça-feira,9502,95,Avestruz,1,9196,91,Veado,24,6993,69,Veado,24,5861,58,Leâo,16,0053,00,Gato,14,0820,08,Cachorro,5,1179,11,Peru,20,7636,76,Cobra,9,9316,93,Borboleta,4,6592,65,Urso,23
2026-06-08,segunda-feira,3560,35,Jacaré,15,8571,85,Porco,18,9347,93,Elefante,12,0097,00,Vaca,25,1069,10,Porco,18,0914,09,Borboleta,4,9606,96,Águia,2,2569,25,Porco,18,0159,01,Jacaré,15,1802,18,Avestruz,1
2026-06-06,sábado,3675,36,Pavâo,19,7766,77,Macaco,17,5388,53,Tigre,22,2651,26,Galo,13,8288,82,Tigre,22,4602,46,Avestruz,1,8332,83,Camelo,8,8607,86,Águia,2,3301,33,Avestruz,1,9017,90,Cachorro,5
2026-06-05,sexta-feira,8500,85,Vaca,25,3730,37,Camelo,8,2991,29,Urso,23,7340,73,Coelho,10,3476,34,Pavâo,19,7345,73,Elefante,12,9366,93,Macaco,17,3684,36,Touro,21,3094,30,Veado,24,4104,41,Avestruz,1
2026-06-04,quinta-feira,7996,79,Veado,24,3685,36,Tigre,22,6982,69,Touro,21,4319,43,Cachorro,5,1470,14,Porco,18,3961,39,Leâo,16,6356,63,Gato,14,9188,91,Tigre,22,8283,82,Touro,21,2723,27,Cabra,6
2026-06-03,quarta-feira,0404,04,Avestruz,1,4186,41,Tigre,22,1836,18,Cobra,9,9728,97,Carneiro,7,4415,44,Borboleta,4,6565,65,Macaco,17,4588,45,Tigre,22,3465,34,Macaco,17,2908,29,Águia,2,4731,47,Camelo,8
2026-06-02,terça-feira,5779,57,Peru,20,8806,88,Águia,2,6008,60,Águia,2,4100,41,Vaca,25,8423,84,Cabra,6,4839,48,Coelho,10,6297,62,Vaca,25,4994,49,Veado,24,1741,17,Cavalo,11,9726,97,Carneiro,7
2026-06-01,segunda-feira,7776,77,Pavâo,19,9625,96,Carneiro,7,9273,92,Pavâo,19,6504,65,Avestruz,1,3260,32,Jacaré,15,9696,96,Veado,24,6460,64,Jacaré,15,4412,44,Burro,3,8182,81,Touro,21,6004,60,Avestruz,1
2026-05-30,sábado,4545,45,Elefante,12,5215,52,Borboleta,4,2792,27,Urso,23,7155,71,Gato,14,7500,75,Vaca,25,4124,41,Cabra,6,0605,06,Águia,2,7969,79,Porco,18,1914,19,Borboleta,4,9913,99,Borboleta,4
2026-05-29,sexta-feira,3201,32,Avestruz,1,4827,48,Carneiro,7,3021,30,Cabra,6,3500,35,Vaca,25,4692,46,Urso,23,5113,51,Borboleta,4,9259,92,Jacaré,15,9061,90,Leâo,16,4160,41,Jacaré,15,0187,01,Tigre,22
2026-05-28,quinta-feira,2133,21,Cobra,9,5551,55,Galo,13,4369,43,Porco,18,5671,56,Porco,18,6478,64,Peru,20,1231,12,Camelo,8,2077,20,Peru,20,2913,29,Borboleta,4,3865,38,Macaco,17,0513,05,Borboleta,4
2026-05-27,quarta-feira,0424,04,Cabra,6,9265,92,Macaco,17,0584,05,Touro,21,4022,40,Cabra,6,8004,80,Avestruz,1,0250,02,Galo,13,1146,11,Elefante,12,3928,39,Carneiro,7,4855,48,Gato,14,1974,19,Pavâo,19
2026-05-26,terça-feira,3640,36,Coelho,10,5753,57,Gato,14,1312,13,Burro,3,6551,65,Galo,13,2490,24,Urso,23,9738,97,Coelho,10,0629,06,Camelo,8,6670,66,Porco,18,1168,11,Macaco,17,1980,19,Peru,20
2026-05-25,segunda-feira,4885,48,Tigre,22,7543,75,Cavalo,11,3805,38,Águia,2,1157,11,Jacaré,15,4191,41,Urso,23,4091,40,Urso,23,8575,85,Pavâo,19,0473,04,Pavâo,19,0058,00,Jacaré,15,7689,76,Urso,23
2026-05-23,sábado,0684,06,Touro,21,0395,03,Veado,24,6946,69,Elefante,12,6516,65,Borboleta,4,1107,11,Águia,2,4830,48,Camelo,8,5196,51,Veado,24,0100,01,Vaca,25,5486,54,Tigre,22,0722,07,Cabra,6
2026-05-22,sexta-feira,5683,56,Touro,21,9907,99,Águia,2,2013,20,Borboleta,4,5555,55,Gato,14,4210,42,Burro,3,6388,63,Tigre,22,2413,24,Borboleta,4,9783,97,Touro,21,0021,00,Cabra,6,1808,18,Águia,2
2026-05-21,quinta-feira,4569,45,Porco,18,3401,34,Avestruz,1,9825,98,Carneiro,7,9190,91,Urso,23,6476,64,Pavâo,19,3397,33,Vaca,25,7943,79,Cavalo,11,0820,08,Cachorro,5,2466,24,Macaco,17,0495,04,Veado,24
2026-05-20,quarta-feira,7530,75,Camelo,8,0911,09,Burro,3,2869,28,Porco,18,3936,39,Cobra,9,4028,40,Carneiro,7,2634,26,Cobra,9,1091,10,Urso,23,3897,38,Vaca,25,8600,86,Vaca,25,0989,09,Urso,23
