data,dia_semana,milhar_1,cabeca_1,bicho_nome_1,bicho_numero_1,milhar_2,cabeca_2,bicho_nome_2,bicho_numero_2,milhar_3,cabeca_3,bicho_nome_3,bicho_numero_3,milhar_4,cabeca_4,bicho_nome_4,bicho_numero_4,milhar_5,cabeca_5,bicho_nome_5,bicho_numero_5,milhar_6,cabeca_6,bicho_nome_6,bicho_numero_6,milhar_7,cabeca_7,bicho_nome_7,bicho_numero_7,milhar_8,cabeca_8,bicho_nome_8,bicho_numero_8,milhar_9,cabeca_9,bicho_nome_9,bicho_numero_9,milhar_10,cabeca_10,bicho_nome_10,bicho_numero_10
2026-09-01,terça-feira,1508,15,Águia,2,0370,03,Porco,18,1859,18,Jacaré,15,5180,51,Peru,20,2471,24,Porco,18,3899,38,Vaca,25,9465,94,Macaco,17,7062,70,Leâo,16,1463,14,Leâo,16,2037,20,Coelho,10
2026-08-31,segunda-feira,1679,16,Peru,20,2513,25,Borboleta,4,3709,37,Burro,3,9614,96,Borboleta,4,9960,99,Jacaré,15,6164,61,Leâo,16,7604,76,Avestruz,1,6604,66,Avestruz,1,4594,45,Veado,24,8073,80,Pavâo,19
2026-08-29,sábado,0287,02,Tigre,22,7516,75,Borboleta,4,5049,50,Galo,13,2110,21,Burro,3,0104,01,Avestruz,1,9671,96,Porco,18,5539,55,Coelho,10,7615,76,Borboleta,4,5932,59,Camelo,8,4938,49,Coelho,10
2026-08-28,sexta-feira,6970,69,Porco,18,5172,51,Porco,18,2564,25,Leâo,16,4468,44,Macaco,17,1581,15,Touro,21,2789,27,Urso,23,0536,05,Cobra,9,6810,68,Burro,3,1305,13,Águia,2,1027,10,Carneiro,7
2026-08-27,quinta-feira,2414,24,Borboleta,4,0727,07,Carneiro,7,5736,57,Cobra,9,5695,56,Veado,24,2567,25,Macaco,17,1578,15,Peru,20,2851,28,Galo,13,4423,44,Cabra,6,5215,52,Borboleta,4,6362,63,Leâo,16
2026-08-26,quarta-feira,7204,72,Avestruz,1,9094,90,Veado,24,2005,20,Águia,2,1116,11,Borboleta,4,3890,38,Urso,23,3340,33,Coelho,10,4436,44,Cobra,9,9701,97,Avestruz,1,2121,21,Cabra,6,7787,77,Tigre,22
2026-08-25,terça-feira,5430,54,Camelo,8,1456,14,Gato,14,6052,60,Galo,13,4537,45,Coelho,10,8681,86,Touro,21,9621,96,Cabra,6,1854,18,Gato,14,2058,20,Jacaré,15,2644,26,Cavalo,11,2143,21,Cavalo,11
2026-08-24,segunda-feira,4511,45,Burro,3,8099,80,Vaca,25,3800,38,Vaca,25,5556,55,Gato,14,4985,49,Tigre,22,7259,72,Jacaré,15,2513,25,Borboleta,4,3472,34,Porco,18,1717,17,Cachorro,5,0113,01,Borboleta,4
2026-08-22,sábado,0038,00,Coelho,10,1828,18,Carneiro,7,6437,64,Coelho,10,5644,56,Cavalo,11,6293,62,Veado,24,8267,82,Macaco,17,5511,55,Burro,3,3624,36,Cabra,6,5698,56,Vaca,25,2492,24,Urso,23
2026-08-21,sexta-feira,3164,31,Leâo,16,8002,80,Avestruz,1,4391,43,Urso,23,3642,36,Cavalo,11,2001,20,Avestruz,1,7471,74,Porco,18,6150,61,Galo,13,4685,46,Tigre,22,9834,98,Cobra,9,4034,40,Cobra,9
2026-08-20,quinta-feira,7926,79,Carneiro,7,2501,25,Avestruz,1,7380,73,Peru,20,9020,90,Cachorro,5,9411,94,Burro,3,7352,73,Galo,13,4830,48,Camelo,8,8146,81,Elefante,12,3473,34,Pavâo,19,3332,33,Camelo,8
2026-08-19,quarta-feira,5820,58,Cachorro,5,1182,11,Touro,21,6469,64,Porco,18,5189,51,Urso,23,4295,42,Veado,24,7841,78,Cavalo,11,7638,76,Coelho,10,2861,28,Leâo,16,7664,76,Leâo,16,6449,64,Galo,13
2026-08-18,terça-feira,6807,68,Águia,2,2396,23,Veado,24,3751,37,Galo,13,2780,27,Peru,20,7127,71,Carneiro,7,5564,55,Leâo,16,8152,81,Galo,13,1556,15,Gato,14,3253,32,Gato,14,8208,82,Águia,2
2026-08-17,segunda-feira,7683,76,Touro,21,4258,42,Jacaré,15,3567,35,Macaco,17,8783,87,Touro,21,2070,20,Porco,18,7143,71,Cavalo,11,8566,85,Macaco,17,7691,76,Urso,23,4187,41,Tigre,22,0863,08,Leâo,16
2026-08-15,sábado,3033,30,Cobra,9,3535,35,Cobra,9,1787,17,Tigre,22,3930,39,Camelo,8,5064,50,Leâo,16,0835,08,Cobra,9,9243,92,Cavalo,11,3922,39,Cabra,6,5176,51,Pavâo,19,7489,74,Urso,23
2026-08-14,sexta-feira,4491,44,Urso,23,3994,39,Veado,24,5069,50,Porco,18,7675,76,Pavâo,19,8801,88,Avestruz,1,0988,09,Tigre,22,5310,53,Burro,3,8547,85,Elefante,12,7487,74,Tigre,22,1041,10,Cavalo,11
2026-08-13,quinta-feira,9868,98,Macaco,17,6867,68,Macaco,17,1939,19,Coelho,10,7494,74,Veado,24,9522,95,Cabra,6,5544,55,Cavalo,11,5789,57,Urso,23,1397,13,Vaca,25,1907,19,Águia,2,7662,76,Leâo,16
2026-08-12,quarta-feira,7540,75,Coelho,10,7307,73,Águia,2,8576,85,Pavâo,19,3244,32,Cavalo,11,4622,46,Cabra,6,0555,05,Gato,14,5291,52,Urso,23,2766,27,Macaco,17,2286,22,Tigre,22,3040,30,Coelho,10
2026-08-11,terça-feira,2209,22,Burro,3,1622,16,Cabra,6,4649,46,Galo,13,6921,69,Cabra,6,2715,27,Borboleta,4,8541,85,Cavalo,11,0508,05,Águia,2,6486,64,Tigre,22,0091,00,Urso,23,9632,96,Camelo,8
2026-08-10,segunda-feira,9621,96,Cabra,6,4738,47,Coelho,10,8463,84,Leâo,16,7781,77,Touro,21,3404,34,Avestruz,1,0639,06,Coelho,10,7161,71,Leâo,16,0841,08,Cavalo,11,7047,70,Elefante,12,4138,41,Coelho,10
2026-08-08,sábado,5984,59,Touro,21,0455,04,Gato,14,9893,98,Veado,24,8263,82,Leâo,16,7364,73,Leâo,16,1253,12,Gato,14,7847,78,Elefante,12,2519,25,Cachorro,5,2110,21,Burro,3,8837,88,Coelho,10
2026-08-07,sexta-feira,6682,66,Touro,21,6493,64,Veado,24,6208,62,Águia,2,1166,11,Macaco,17,5066,50,Macaco,17,3082,30,Touro,21,6135,61,Cobra,9,3303,33,Avestruz,1,6244,62,Cavalo,11,2596,25,Veado,24
2026-08-06,quinta-feira,2036,20,Cobra,9,8230,82,Camelo,8,2383,23,Touro,21,4309,43,Burro,3,0449,04,Galo,13,1769,17,Porco,18,1644,16,Cavalo,11,2561,25,Leâo,16,0473,04,Pavâo,19,9117,91,Cachorro,5
2026-08-05,quarta-feira,2051,20,Galo,13,6336,63,Cobra,9,5658,56,Jacaré,15,5848,58,Elefante,12,7362,73,Leâo,16,4295,42,Veado,24,8586,85,Tigre,22,1854,18,Gato,14,7673,76,Pavâo,19,1475,14,Pavâo,19
2026-08-04,terça-feira,1822,18,Cabra,6,6980,69,Peru,20,4205,42,Águia,2,1048,10,Elefante,12,0998,09,Vaca,25,4591,45,Urso,23,1779,17,Peru,20,6438,64,Coelho,10,3810,38,Burro,3,2742,27,Cavalo,11
2026-08-03,segunda-feira,8835,88,Cobra,9,0377,03,Peru,20,1429,14,Camelo,8,8971,89,Porco,18,9838,98,Coelho,10,0383,03,Touro,21,6066,60,Macaco,17,4210,42,Burro,3,9444,94,Cavalo,11,9893,98,Veado,24
2026-08-01,sábado,2550,25,Galo,13,2494,24,Veado,24,3506,35,Águia,2,6625,66,Carneiro,7,7841,78,Cavalo,11,7658,76,Jacaré,15,7864,78,Leâo,16,1498,14,Vaca,25,7992,79,Urso,23,3430,34,Camelo,8
2026-07-31,sexta-feira,4371,43,Porco,18,9797,97,Vaca,25,1599,15,Vaca,25,3693,36,Veado,24,1664,16,Leâo,16,6158,61,Jacaré,15,0971,09,Porco,18,4963,49,Leâo,16,7422,74,Cabra,6,3621,36,Cabra,6
2026-07-30,quinta-feira,8068,80,Macaco,17,1435,14,Cobra,9,3272,32,Porco,18,6072,60,Porco,18,2289,22,Urso,23,6801,68,Avestruz,1,2973,29,Pavâo,19,5852,58,Galo,13,2018,20,Cachorro,5,5502,55,Avestruz,1
2026-07-29,quarta-feira,6850,68,Galo,13,5084,50,Touro,21,3020,30,Cachorro,5,1291,12,Urso,23,4113,41,Borboleta,4,4025,40,Carneiro,7,0868,08,Macaco,17,2389,23,Urso,23,0786,07,Tigre,22,1478,14,Peru,20
2026-07-28,terça-feira,1500,15,Vaca,25,1251,12,Galo,13,2460,24,Jacaré,15,9076,90,Pavâo,19,7182,71,Touro,21,7157,71,Jacaré,15,4693,46,Veado,24,3681,36,Touro,21,9647,96,Elefante,12,1781,17,Touro,21
2026-07-27,segunda-feira,5650,56,Galo,13,6151,61,Galo,13,6171,61,Porco,18,9405,94,Águia,2,8057,80,Jacaré,15,3316,33,Borboleta,4,0860,08,Jacaré,15,1334,13,Cobra,9,4469,44,Porco,18,1187,11,Tigre,22
2026-07-25,sábado,6003,60,Avestruz,1,3339,33,Coelho,10,2614,26,Borboleta,4,3221,32,Cabra,6,8598,85,Vaca,25,8672,86,Porco,18,1789,17,Urso,23,0847,08,Elefante,12,6852,68,Galo,13,5759,57,Jacaré,15
2026-07-24,sexta-feira,0089,00,Urso,23,1444,14,Cavalo,11,8055,80,Gato,14,8447,84,Elefante,12,1951,19,Galo,13,4565,45,Macaco,17,8599,85,Vaca,25,8694,86,Veado,24,0893,08,Veado,24,2588,25,Tigre,22
2026-07-23,quinta-feira,4201,42,Avestruz,1,8415,84,Borboleta,4,8370,83,Porco,18,8069,80,Porco,18,9483,94,Touro,21,2469,24,Porco,18,4564,45,Leâo,16,1971,19,Porco,18,4797,47,Vaca,25,2314,23,Borboleta,4
2026-07-22,quarta-feira,1613,16,Borboleta,4,2697,26,Vaca,25,6149,61,Galo,13,7640,76,Coelho,10,3863,38,Leâo,16,9242,92,Cavalo,11,7877,78,Peru,20,6713,67,Borboleta,4,4540,45,Coelho,10,6842,68,Cavalo,11
2026-07-21,terça-feira,0044,00,Cavalo,11,8415,84,Borboleta,4,7373,73,Pavâo,19,4350,43,Galo,13,4298,42,Vaca,25,2542,25,Cavalo,11,1116,11,Borboleta,4,6957,69,Jacaré,15,3659,36,Jacaré,15,0360,03,Jacaré,15
2026-07-20,segunda-feira,2107,21,Águia,2,6215,62,Borboleta,4,3713,37,Borboleta,4,9451,94,Galo,13,4251,42,Galo,13,4268,42,Macaco,17,7227,72,Carneiro,7,8872,88,Porco,18,9852,98,Galo,13,0732,07,Camelo,8
2026-07-18,sábado,0610,06,Burro,3,0086,00,Tigre,22,8515,85,Borboleta,4,1126,11,Carneiro,7,1512,15,Burro,3,9507,95,Águia,2,4019,40,Cachorro,5,0727,07,Carneiro,7,0082,00,Touro,21,0822,08,Cabra,6
2026-07-17,sexta-feira,6539,65,Coelho,10,8139,81,Coelho,10,0071,00,Porco,18,3298,32,Vaca,25,0531,05,Camelo,8,0293,02,Veado,24,1350,13,Galo,13,9309,93,Burro,3,9677,96,Peru,20,7849,78,Galo,13
2026-07-16,quinta-feira,6420,64,Cachorro,5,3384,33,Touro,21,4254,42,Gato,14,4960,49,Jacaré,15,6437,64,Coelho,10,0370,03,Porco,18,4852,48,Galo,13,4095,40,Veado,24,2662,26,Leâo,16,1363,13,Leâo,16
2026-07-15,quarta-feira,1218,12,Cachorro,5,7598,75,Vaca,25,7686,76,Tigre,22,2231,22,Camelo,8,0088,00,Tigre,22,1447,14,Elefante,12,8456,84,Gato,14,4151,41,Galo,13,3752,37,Galo,13,3736,37,Cobra,9
2026-07-14,terça-feira,5063,50,Leâo,16,7337,73,Coelho,10,4542,45,Cavalo,11,7069,70,Porco,18,7823,78,Cabra,6,0767,07,Macaco,17,6172,61,Porco,18,9808,98,Águia,2,2604,26,Avestruz,1,9000,90,Vaca,25
2026-07-13,segunda-feira,4293,42,Veado,24,1406,14,Águia,2,8051,80,Galo,13,4155,41,Gato,14,8445,84,Elefante,12,6600,66,Vaca,25,8913,89,Borboleta,4,0537,05,Coelho,10,0482,04,Touro,21,8831,88,Camelo,8
2026-07-11,sábado,6244,62,Cavalo,11,3817,38,Cachorro,5,2150,21,Galo,13,3379,33,Peru,20,1294,12,Veado,24,1947,19,Elefante,12,6840,68,Coelho,10,9344,93,Cavalo,11,3657,36,Jacaré,15,3800,38,Vaca,25
2026-07-10,sexta-feira,3929,39,Camelo,8,8979,89,Peru,20,1049,10,Galo,13,3185,31,Tigre,22,2888,28,Tigre,22,0326,03,Carneiro,7,6989,69,Urso,23,7665,76,Macaco,17,6783,67,Touro,21,5559,55,Jacaré,15
2026-07-09,quinta-feira,5742,57,Cavalo,11,3822,38,Cabra,6,4793,47,Veado,24,9765,97,Macaco,17,1439,14,Coelho,10,5606,56,Águia,2,0559,05,Jacaré,15,5693,56,Veado,24,4540,45,Coelho,10,9401,94,Avestruz,1
2026-07-08,quarta-feira,9358,93,Jacaré,15,9877,98,Peru,20,0810,08,Burro,3,1436,14,Cobra,9,9535,95,Cobra,9,4797,47,Vaca,25,4823,48,Cabra,6,1480,14,Peru,20,2085,20,Tigre,22,5523,55,Cabra,6
2026-07-07,terça-feira,3115,31,Borboleta,4,5240,52,Coelho,10,4800,48,Vaca,25,9646,96,Elefante,12,1989,19,Urso,23,8061,80,Leâo,16,4027,40,Carneiro,7,1045,10,Elefante,12,1889,18,Urso,23,6276,62,Pavâo,19
2026-07-06,segunda-feira,3462,34,Leâo,16,0698,06,Vaca,25,6571,65,Porco,18,2481,24,Touro,21,5197,51,Vaca,25,8770,87,Porco,18,5450,54,Galo,13,1499,14,Vaca,25,5222,52,Cabra,6,3207,32,Águia,2
2026-07-04,sábado,9042,90,Cavalo,11,5389,53,Urso,23,1434,14,Cobra,9,1281,12,Touro,21,2402,24,Avestruz,1,2587,25,Tigre,22,1868,18,Macaco,17,6434,64,Cobra,9,7051,70,Galo,13,6133,61,Cobra,9
2026-07-03,sexta-feira,9728,97,Carneiro,7,6216,62,Borboleta,4,6052,60,Galo,13,7213,72,Borboleta,4,8862,88,Leâo,16,9354,93,Gato,14,0912,09,Burro,3,5035,50,Cobra,9,4123,41,Cabra,6,8410,84,Burro,3
2026-07-02,quinta-feira,8340,83,Coelho,10,0673,06,Pavâo,19,5135,51,Cobra,9,0014,00,Borboleta,4,6713,67,Borboleta,4,1305,13,Águia,2,6253,62,Gato,14,5722,57,Cabra,6,7260,72,Jacaré,15,5344,53,Cavalo,11
2026-07-01,quarta-feira,4805,48,Águia,2,7181,71,Touro,21,5815,58,Borboleta,4,1780,17,Peru,20,0768,07,Macaco,17,1595,15,Veado,24,7902,79,Avestruz,1,6459,64,Jacaré,15,5848,58,Elefante,12,0572,05,Porco,18
2026-06-30,terça-feira,2396,23,Veado,24,2551,25,Galo,13,5915,59,Borboleta,4,6419,64,Cachorro,5,4131,41,Camelo,8,9974,99,Pavâo,19,9334,93,Cobra,9,1127,11,Carneiro,7,9053,90,Gato,14,1782,17,Touro,21
2026-06-29,segunda-feira,6198,61,Vaca,25,1794,17,Veado,24,1838,18,Coelho,10,0959,09,Jacaré,15,6602,66,Avestruz,1,8314,83,Borboleta,4,5173,51,Pavâo,19,6670,66,Porco,18,1680,16,Peru,20,3642,36,Cavalo,11
2026-06-27,sábado,0255,02,Gato,14,3608,36,Águia,2,3113,31,Borboleta,4,5861,58,Leâo,16,9101,91,Avestruz,1,1250,12,Galo,13,0537,05,Coelho,10,0246,02,Elefante,12,5331,53,Camelo,8,8489,84,Urso,23
2026-06-26,sexta-feira,9456,94,Gato,14,6434,64,Cobra,9,6021,60,Cabra,6,4881,48,Touro,21,0731,07,Camelo,8,5663,56,Leâo,16,4421,44,Cabra,6,0824,08,Cabra,6,0099,00,Vaca,25,2867,28,Macaco,17
2026-06-25,quinta-feira,1517,15,Cachorro,5,8530,85,Camelo,8,6638,66,Coelho,10,2604,26,Avestruz,1,7448,74,Elefante,12,1183,11,Touro,21,0877,08,Peru,20,9317,93,Cachorro,5,5677,56,Peru,20,4044,40,Cavalo,11
2026-06-24,quarta-feira,3103,31,Avestruz,1,7327,73,Carneiro,7,1804,18,Avestruz,1,9009,90,Burro,3,1441,14,Cavalo,11,0004,00,Avestruz,1,1381,13,Touro,21,8643,86,Cavalo,11,1521,15,Cabra,6,0297,02,Vaca,25
2026-06-23,terça-feira,2484,24,Touro,21,2600,26,Vaca,25,5283,52,Touro,21,4809,48,Burro,3,1402,14,Avestruz,1,3724,37,Cabra,6,2150,21,Galo,13,7582,75,Touro,21,8938,89,Coelho,10,5802,58,Avestruz,1
2026-06-22,segunda-feira,0246,02,Elefante,12,5613,56,Borboleta,4,6657,66,Jacaré,15,9310,93,Burro,3,5589,55,Urso,23,6419,64,Cachorro,5,8717,87,Cachorro,5,1246,12,Elefante,12,3052,30,Galo,13,1541,15,Cavalo,11
2026-06-20,sábado,5221,52,Cabra,6,4977,49,Peru,20,8358,83,Jacaré,15,5377,53,Peru,20,6161,61,Leâo,16,7537,75,Coelho,10,9945,99,Elefante,12,6525,65,Carneiro,7,8602,86,Avestruz,1,2510,25,Burro,3
2026-06-19,sexta-feira,7543,75,Cavalo,11,7780,77,Peru,20,8973,89,Pavâo,19,9427,94,Carneiro,7,3658,36,Jacaré,15,2611,26,Burro,3,0183,01,Touro,21,3773,37,Pavâo,19,4841,48,Cavalo,11,4394,43,Veado,24
2026-06-18,quinta-feira,0289,02,Urso,23,9389,93,Urso,23,5406,54,Águia,2,6724,67,Cabra,6,3212,32,Burro,3,7818,78,Cachorro,5,5919,59,Cachorro,5,3074,30,Pavâo,19,3845,38,Elefante,12,8290,82,Urso,23
2026-06-17,quarta-feira,2056,20,Gato,14,8613,86,Borboleta,4,7190,71,Urso,23,1030,10,Camelo,8,1136,11,Cobra,9,6764,67,Leâo,16,1095,10,Veado,24,1182,11,Touro,21,3728,37,Carneiro,7,2949,29,Galo,13
2026-06-16,terça-feira,8007,80,Águia,2,1903,19,Avestruz,1,5251,52,Galo,13,0834,08,Cobra,9,2407,24,Águia,2,2510,25,Burro,3,4576,45,Pavâo,19,2817,28,Cachorro,5,0000,00,Vaca,25,2822,28,Cabra,6
2026-06-15,segunda-feira,6597,65,Vaca,25,2958,29,Jacaré,15,7732,77,Camelo,8,9457,94,Jacaré,15,2029,20,Camelo,8,6839,68,Coelho,10,4418,44,Cachorro,5,2247,22,Elefante,12,3854,38,Gato,14,9767,97,Macaco,17
2026-06-13,sábado,3988,39,Tigre,22,8799,87,Vaca,25,7239,72,Coelho,10,2442,24,Cavalo,11,3496,34,Veado,24,3802,38,Avestruz,1,5863,58,Leâo,16,0456,04,Gato,14,9969,99,Porco,18,3557,35,Jacaré,15
2026-06-12,sexta-feira,9941,99,Cavalo,11,0533,05,Cobra,9,1629,16,Camelo,8,6389,63,Urso,23,1141,11,Cavalo,11,6543,65,Cavalo,11,9609,96,Burro,3,6712,67,Burro,3,7638,76,Coelho,10,5746,57,Elefante,12
2026-06-11,quinta-feira,6325,63,Carneiro,7,3224,32,Cabra,6,0198,01,Vaca,25,5851,58,Galo,13,1444,14,Cavalo,11,7723,77,Cabra,6,0378,03,Peru,20,2759,27,Jacaré,15,4542,45,Cavalo,11,2198,21,Vaca,25
2026-06-10,quarta-feira,6971,69,Porco,18,5975,59,Pavâo,19,8547,85,Elefante,12,7842,78,Cavalo,11,7140,71,Coelho,10,8606,86,Águia,2,4975,49,Pavâo,19,9812,98,Burro,3,1612,16,Burro,3,4926,49,Carneiro,7
2026-06-09,terça-feira,7972,79,Porco,18,6402,64,Avestruz,1,5114,51,Borboleta,4,8789,87,Urso,23,7737,77,Coelho,10,1840,18,Coelho,10,8629,86,Camelo,8,5116,51,Borboleta,4,2861,28,Leâo,16,6432,64,Camelo,8
2026-06-08,segunda-feira,9304,93,Avestruz,1,8218,82,Cachorro,5,8013,80,Borboleta,4,4993,49,Veado,24,1834,18,Cobra,9,9196,91,Veado,24,2742,27,Cavalo,11,7707,77,Águia,2,3048,30,Elefante,12,9031,90,Camelo,8
2026-06-06,sábado,2713,27,Borboleta,4,1408,14,Águia,2,6829,68,Camelo,8,0235,02,Cobra,9,3954,39,Gato,14,6733,67,Cobra,9,5090,50,Urso,23,8728,87,Carneiro,7,9003,90,Avestruz,1,4203,42,Avestruz,1
2026-06-05,sexta-feira,4128,41,Carneiro,7,9264,92,Leâo,16,7121,71,Cabra,6,4352,43,Galo,13,9631,96,Camelo,8,1560,15,Jacaré,15,7644,76,Cavalo,11,8784,87,Touro,21,8793,87,Veado,24,1645,16,Elefante,12
2026-06-04,quinta-feira,7249,72,Galo,13,2331,23,Camelo,8,3905,39,Águia,2,9534,95,Cobra,9,8635,86,Cobra,9,8713,87,Borboleta,4,9974,99,Pavâo,19,7211,72,Burro,3,1260,12,Jacaré,15,5345,53,Elefante,12
2026-06-03,quarta-feira,2951,29,Galo,13,3859,38,Jacaré,15,6425,64,Carneiro,7,1933,19,Cobra,9,5710,57,Burro,3,1152,11,Galo,13,0717,07,Cachorro,5,4747,47,Elefante,12,2968,29,Macaco,17,4725,47,Carneiro,7
2026-06-02,terça-feira,4703,47,Avestruz,1,1109,11,Burro,3,4702,47,Avestruz,1,7212,72,Burro,3,1422,14,Cabra,6,6250,62,Galo,13,0855,08,Gato,14,1732,17,Camelo,8,6644,66,Cavalo,11,0187,01,Tigre,22
2026-06-01,segunda-feira,4916,49,Borboleta,4,5065,50,Macaco,17,0034,00,Cobra,9,7927,79,Carneiro,7,1931,19,Camelo,8,8847,88,Elefante,12,6200,62,Vaca,25,9537,95,Coelho,10,3932,39,Camelo,8,2552,25,Galo,13
2026-05-30,sábado,0313,03,Borboleta,4,1853,18,Gato,14,5124,51,Cabra,6,2423,24,Cabra,6,3931,39,Camelo,8,5796,57,Veado,24,6232,62,Camelo,8,3484,34,Touro,21,5874,58,Pavâo,19,3411,34,Burro,3
2026-05-29,sexta-feira,4720,47,Cachorro,5,8002,80,Avestruz,1,4452,44,Galo,13,0915,09,Borboleta,4,5924,59,Cabra,6,9340,93,Coelho,10,2399,23,Vaca,25,9850,98,Galo,13,2782,27,Touro,21,9539,95,Coelho,10
2026-05-28,quinta-feira,4608,46,Águia,2,3711,37,Burro,3,6906,69,Águia,2,7688,76,Tigre,22,2395,23,Veado,24,2867,28,Macaco,17,5949,59,Galo,13,2350,23,Galo,13,7776,77,Pavâo,19,8046,80,Elefante,12
2026-05-27,quarta-feira,8080,80,Peru,20,3717,37,Cachorro,5,9289,92,Urso,23,7149,71,Galo,13,5876,58,Pavâo,19,5943,59,Cavalo,11,2807,28,Águia,2,1286,12,Tigre,22,3930,39,Camelo,8,0906,09,Águia,2
2026-05-26,terça-feira,8591,85,Urso,23,0853,08,Gato,14,8345,83,Elefante,12,8233,82,Cobra,9,1016,10,Borboleta,4,5632,56,Camelo,8,9955,99,Macaco,17,1446,14,Elefante,12,4872,48,Porco,18,8503,85,Avestruz,1
2026-05-25,segunda-feira,5676,56,Pavâo,19,8918,89,Cachorro,5,4528,45,Carneiro,7,7820,78,Cachorro,5,1140,11,Coelho,10,1626,16,Carneiro,7,3121,31,Cabra,6,3667,36,Macaco,17,9748,97,Elefante,12,7436,74,Cobra,9
2026-05-23,sábado,9356,93,Gato,14,4179,41,Peru,20,1207,12,Águia,2,7191,71,Urso,23,3757,37,Jacaré,15,4923,49,Cabra,6,9504,95,Avestruz,1,8157,81,Jacaré,15,0670,06,Porco,18,3150,31,Galo,13
2026-05-22,sexta-feira,4142,41,Cavalo,11,5079,50,Peru,20,5681,56,Touro,21,6700,67,Vaca,25,0401,04,Avestruz,1,9281,92,Touro,21,1606,16,Águia,2,6824,68,Cabra,6,5928,59,Carneiro,7,1895,18,Veado,24
2026-05-21,quinta-feira,8870,88,Porco,18,9430,94,Camelo,8,5194,51,Veado,24,6495,64,Veado,24,0359,03,Jacaré,15,6842,68,Cavalo,11,8227,82,Carneiro,7,3928,39,Carneiro,7,4559,45,Jacaré,15,0453,04,Gato,14
2026-05-20,quarta-feira,6593,65,Veado,24,0338,03,Coelho,10,9932,99,Camelo,8,0388,03,Tigre,22,7958,79,Jacaré,15,8368,83,Macaco,17,7177,71,Peru,20,5915,59,Borboleta,4,0915,09,Borboleta,4,0098,00,Vaca,25
