data,dia_semana,milhar_1,cabeca_1,bicho_nome_1,bicho_numero_1,milhar_2,cabeca_2,bicho_nome_2,bicho_numero_2,milhar_3,cabeca_3,bicho_nome_3,bicho_numero_3,milhar_4,cabeca_4,bicho_nome_4,bicho_numero_4,milhar_5,cabeca_5,bicho_nome_5,bicho_numero_5,milhar_6,cabeca_6,bicho_nome_6,bicho_numero_6,milhar_7,cabeca_7,bicho_nome_7,bicho_numero_7,milhar_8,cabeca_8,bicho_nome_8,bicho_numero_8,milhar_9,cabeca_9,bicho_nome_9,bicho_numero_9,milhar_10,cabeca_10,bicho_nome_10,bicho_numero_10
2026-08-10,segunda-feira,7106,71,Águia,2,1077,10,Peru,20,0024,00,Cabra,6,7689,76,Urso,23,6397,63,Vaca,25,0459,04,Jacaré,15,6070,60,Porco,18,6106,61,Águia,2,6605,66,Águia,2,2590,25,Urso,23
2026-08-09,domingo,1734,17,Cobra,9,5999,59,Vaca,25,9350,93,Galo,13,4695,46,Veado,24,0140,01,Coelho,10,0457,04,Jacaré,15,1916,19,Borboleta,4,2433,24,Cobra,9,1436,14,Cobra,9,4001,40,Avestruz,1
2026-08-08,sábado,9472,94,Porco,18,1603,16,Avestruz,1,9915,99,Borboleta,4,9331,93,Camelo,8,8051,80,Galo,13,4447,44,Elefante,12,8123,81,Cabra,6,9053,90,Gato,14,3358,33,Jacaré,15,7717,77,Cachorro,5
2026-08-07,sexta-feira,9677,96,Peru,20,6882,68,Touro,21,7510,75,Burro,3,5124,51,Cabra,6,4618,46,Cachorro,5,2441,24,Cavalo,11,3367,33,Macaco,17,0825,08,Carneiro,7,1881,18,Touro,21,6127,61,Carneiro,7
2026-08-06,quinta-feira,7728,77,Carneiro,7,0818,08,Cachorro,5,1889,18,Urso,23,3196,31,Veado,24,6103,61,Avestruz,1,8777,87,Peru,20,2412,24,Burro,3,0967,09,Macaco,17,3630,36,Camelo,8,2258,22,Jacaré,15
2026-08-05,quarta-feira,9910,99,Burro,3,8757,87,Jacaré,15,3031,30,Camelo,8,0229,02,Camelo,8,5127,51,Carneiro,7,1141,11,Cavalo,11,3394,33,Veado,24,7384,73,Touro,21,1290,12,Urso,23,1575,15,Pavâo,19
2026-08-04,terça-feira,7868,78,Macaco,17,1391,13,Urso,23,6093,60,Veado,24,5593,55,Veado,24,4819,48,Cachorro,5,7725,77,Carneiro,7,5503,55,Avestruz,1,2444,24,Cavalo,11,9528,95,Carneiro,7,3476,34,Pavâo,19
2026-08-03,segunda-feira,3966,39,Macaco,17,0661,06,Leâo,16,3043,30,Cavalo,11,1180,11,Peru,20,4810,48,Burro,3,0424,04,Cabra,6,6116,61,Borboleta,4,0313,03,Borboleta,4,8847,88,Elefante,12,4459,44,Jacaré,15
2026-08-02,domingo,4285,42,Tigre,22,4824,48,Cabra,6,3270,32,Porco,18,6277,62,Peru,20,5323,53,Cabra,6,3344,33,Cavalo,11,6133,61,Cobra,9,7708,77,Águia,2,1854,18,Gato,14,6853,68,Gato,14
2026-08-01,sábado,7509,75,Burro,3,1929,19,Camelo,8,7411,74,Burro,3,0112,01,Burro,3,3432,34,Camelo,8,9311,93,Burro,3,3318,33,Cachorro,5,1164,11,Leâo,16,6347,63,Elefante,12,3373,33,Pavâo,19
2026-07-31,sexta-feira,3965,39,Macaco,17,2427,24,Carneiro,7,5087,50,Tigre,22,3522,35,Cabra,6,0305,03,Águia,2,2436,24,Cobra,9,3674,36,Pavâo,19,3950,39,Galo,13,3752,37,Galo,13,8769,87,Porco,18
2026-07-30,quinta-feira,8507,85,Águia,2,8723,87,Cabra,6,2098,20,Vaca,25,6769,67,Porco,18,3883,38,Touro,21,2233,22,Cobra,9,8321,83,Cabra,6,3048,30,Elefante,12,6472,64,Porco,18,6830,68,Camelo,8
2026-07-29,quarta-feira,8868,88,Macaco,17,8695,86,Veado,24,9099,90,Vaca,25,5162,51,Leâo,16,2675,26,Pavâo,19,6868,68,Macaco,17,4322,43,Cabra,6,1300,13,Vaca,25,9584,95,Touro,21,0201,02,Avestruz,1
2026-07-28,terça-feira,2023,20,Cabra,6,6811,68,Burro,3,1606,16,Águia,2,5126,51,Carneiro,7,3672,36,Porco,18,6953,69,Gato,14,2885,28,Tigre,22,1810,18,Burro,3,8705,87,Águia,2,4488,44,Tigre,22
2026-07-27,segunda-feira,6888,68,Tigre,22,6367,63,Macaco,17,0794,07,Veado,24,1656,16,Gato,14,0819,08,Cachorro,5,7792,77,Urso,23,9361,93,Leâo,16,2590,25,Urso,23,2868,28,Macaco,17,0899,08,Vaca,25
2026-07-26,domingo,4149,41,Galo,13,2714,27,Borboleta,4,9295,92,Veado,24,1470,14,Porco,18,6895,68,Veado,24,3804,38,Avestruz,1,2488,24,Tigre,22,5162,51,Leâo,16,0156,01,Gato,14,4762,47,Leâo,16
2026-07-25,sábado,6789,67,Urso,23,9828,98,Carneiro,7,2313,23,Borboleta,4,7149,71,Galo,13,4880,48,Peru,20,5230,52,Camelo,8,7754,77,Gato,14,8352,83,Galo,13,4619,46,Cachorro,5,2376,23,Pavâo,19
2026-07-24,sexta-feira,2137,21,Coelho,10,4192,41,Urso,23,1134,11,Cobra,9,2632,26,Camelo,8,2323,23,Cabra,6,6168,61,Macaco,17,0976,09,Pavâo,19,0613,06,Borboleta,4,6226,62,Carneiro,7,8146,81,Elefante,12
2026-07-23,quinta-feira,0549,05,Galo,13,1381,13,Touro,21,3092,30,Urso,23,9732,97,Camelo,8,3053,30,Gato,14,0053,00,Gato,14,4059,40,Jacaré,15,0299,02,Vaca,25,7049,70,Galo,13,6294,62,Veado,24
2026-07-22,quarta-feira,8094,80,Veado,24,5829,58,Camelo,8,8538,85,Coelho,10,5510,55,Burro,3,2157,21,Jacaré,15,4599,45,Vaca,25,6920,69,Cachorro,5,7903,79,Avestruz,1,7493,74,Veado,24,2195,21,Veado,24
2026-07-21,terça-feira,9310,93,Burro,3,4989,49,Urso,23,3807,38,Águia,2,5760,57,Jacaré,15,1002,10,Avestruz,1,0746,07,Elefante,12,9745,97,Elefante,12,8793,87,Veado,24,2966,29,Macaco,17,6011,60,Burro,3
2026-07-20,segunda-feira,3207,32,Águia,2,4690,46,Urso,23,3292,32,Urso,23,7449,74,Galo,13,7565,75,Macaco,17,5176,51,Pavâo,19,5945,59,Elefante,12,5789,57,Urso,23,5868,58,Macaco,17,7799,77,Vaca,25
2026-07-19,domingo,0645,06,Elefante,12,9900,99,Vaca,25,3256,32,Gato,14,2286,22,Tigre,22,0142,01,Cavalo,11,5627,56,Carneiro,7,6093,60,Veado,24,0393,03,Veado,24,0797,07,Vaca,25,8872,88,Porco,18
2026-07-18,sábado,7762,77,Leâo,16,9228,92,Carneiro,7,5924,59,Cabra,6,6140,61,Coelho,10,4579,45,Peru,20,2017,20,Cachorro,5,9361,93,Leâo,16,3397,33,Vaca,25,0640,06,Coelho,10,9909,99,Burro,3
2026-07-17,sexta-feira,3841,38,Cavalo,11,3114,31,Borboleta,4,9452,94,Galo,13,7656,76,Gato,14,8649,86,Galo,13,1963,19,Leâo,16,7299,72,Vaca,25,1026,10,Carneiro,7,9900,99,Vaca,25,9278,92,Peru,20
2026-07-16,quinta-feira,8013,80,Borboleta,4,3143,31,Cavalo,11,3113,31,Borboleta,4,2864,28,Leâo,16,7519,75,Cachorro,5,0370,03,Porco,18,8975,89,Pavâo,19,9908,99,Águia,2,1224,12,Cabra,6,1913,19,Borboleta,4
2026-07-15,quarta-feira,9834,98,Cobra,9,9853,98,Gato,14,6507,65,Águia,2,8523,85,Cabra,6,4124,41,Cabra,6,4962,49,Leâo,16,7571,75,Porco,18,2555,25,Gato,14,2909,29,Burro,3,1449,14,Galo,13
2026-07-14,terça-feira,9288,92,Tigre,22,1820,18,Cachorro,5,7766,77,Macaco,17,3043,30,Cavalo,11,4172,41,Porco,18,1202,12,Avestruz,1,2642,26,Cavalo,11,5191,51,Urso,23,4487,44,Tigre,22,0297,02,Vaca,25
2026-07-13,segunda-feira,3279,32,Peru,20,3596,35,Veado,24,2971,29,Porco,18,7465,74,Macaco,17,7942,79,Cavalo,11,6162,61,Leâo,16,0013,00,Borboleta,4,7496,74,Veado,24,8895,88,Veado,24,5073,50,Pavâo,19
2026-07-12,domingo,9657,96,Jacaré,15,9286,92,Tigre,22,3268,32,Macaco,17,3479,34,Peru,20,3392,33,Urso,23,8473,84,Pavâo,19,3803,38,Avestruz,1,6562,65,Leâo,16,7351,73,Galo,13,0021,00,Cabra,6
2026-07-11,sábado,4790,47,Urso,23,7978,79,Peru,20,3287,32,Tigre,22,1988,19,Tigre,22,2679,26,Peru,20,6969,69,Porco,18,7355,73,Gato,14,2613,26,Borboleta,4,1071,10,Porco,18,8164,81,Leâo,16
2026-07-10,sexta-feira,6400,64,Vaca,25,1316,13,Borboleta,4,8870,88,Porco,18,9920,99,Cachorro,5,7842,78,Cavalo,11,8909,89,Burro,3,3185,31,Tigre,22,6658,66,Jacaré,15,2357,23,Jacaré,15,1214,12,Borboleta,4
2026-07-09,quinta-feira,2465,24,Macaco,17,8410,84,Burro,3,8788,87,Tigre,22,0772,07,Porco,18,0807,08,Águia,2,9177,91,Peru,20,7952,79,Galo,13,1444,14,Cavalo,11,3863,38,Leâo,16,4883,48,Touro,21
2026-07-08,quarta-feira,5545,55,Elefante,12,5222,52,Cabra,6,1406,14,Águia,2,8234,82,Cobra,9,7711,77,Burro,3,5486,54,Tigre,22,2947,29,Elefante,12,2601,26,Avestruz,1,9049,90,Galo,13,5904,59,Avestruz,1
2026-07-07,terça-feira,2929,29,Camelo,8,5043,50,Cavalo,11,7091,70,Urso,23,7783,77,Touro,21,9964,99,Leâo,16,2082,20,Touro,21,3786,37,Tigre,22,5200,52,Vaca,25,6933,69,Cobra,9,7305,73,Águia,2
2026-07-06,segunda-feira,1310,13,Burro,3,9107,91,Águia,2,3870,38,Porco,18,6389,63,Urso,23,6181,61,Touro,21,0840,08,Coelho,10,1290,12,Urso,23,4257,42,Jacaré,15,9450,94,Galo,13,6893,68,Veado,24
2026-07-05,domingo,5124,51,Cabra,6,9570,95,Porco,18,0191,01,Urso,23,1311,13,Burro,3,8761,87,Leâo,16,0056,00,Gato,14,7606,76,Águia,2,0688,06,Tigre,22,0351,03,Galo,13,8101,81,Avestruz,1
2026-07-04,sábado,2809,28,Burro,3,8560,85,Jacaré,15,4926,49,Carneiro,7,7615,76,Borboleta,4,4370,43,Porco,18,8703,87,Avestruz,1,8995,89,Veado,24,0504,05,Avestruz,1,9307,93,Águia,2,0243,02,Cavalo,11
2026-07-03,sexta-feira,7178,71,Peru,20,3393,33,Veado,24,4958,49,Jacaré,15,2949,29,Galo,13,6022,60,Cabra,6,0642,06,Cavalo,11,7447,74,Elefante,12,2286,22,Tigre,22,1357,13,Jacaré,15,5262,52,Leâo,16
2026-07-02,quinta-feira,2485,24,Tigre,22,7969,79,Porco,18,7122,71,Cabra,6,9654,96,Gato,14,3556,35,Gato,14,2047,20,Elefante,12,5938,59,Coelho,10,5652,56,Galo,13,7786,77,Tigre,22,6092,60,Urso,23
2026-07-01,quarta-feira,4752,47,Galo,13,5118,51,Cachorro,5,9874,98,Pavâo,19,4879,48,Peru,20,7714,77,Borboleta,4,9392,93,Urso,23,1072,10,Porco,18,5087,50,Tigre,22,8982,89,Touro,21,2595,25,Veado,24
2026-06-30,terça-feira,8260,82,Jacaré,15,5460,54,Jacaré,15,6088,60,Tigre,22,4626,46,Carneiro,7,2649,26,Galo,13,2568,25,Macaco,17,3491,34,Urso,23,1757,17,Jacaré,15,1257,12,Jacaré,15,4087,40,Tigre,22
2026-06-29,segunda-feira,5009,50,Burro,3,7596,75,Veado,24,3533,35,Cobra,9,2073,20,Pavâo,19,4062,40,Leâo,16,8411,84,Burro,3,3847,38,Elefante,12,8713,87,Borboleta,4,5363,53,Leâo,16,0016,00,Borboleta,4
2026-06-28,domingo,3740,37,Coelho,10,9887,98,Tigre,22,4177,41,Peru,20,4499,44,Vaca,25,6486,64,Tigre,22,4596,45,Veado,24,6986,69,Tigre,22,0167,01,Macaco,17,8253,82,Gato,14,0354,03,Gato,14
2026-06-27,sábado,8242,82,Cavalo,11,4566,45,Macaco,17,3292,32,Urso,23,0497,04,Vaca,25,9985,99,Tigre,22,6344,63,Cavalo,11,5648,56,Elefante,12,2278,22,Peru,20,1551,15,Galo,13,4186,41,Tigre,22
2026-06-26,sexta-feira,3870,38,Porco,18,6390,63,Urso,23,4741,47,Cavalo,11,5469,54,Porco,18,0834,08,Cobra,9,0960,09,Jacaré,15,0613,06,Borboleta,4,2033,20,Cobra,9,7211,72,Burro,3,9419,94,Cachorro,5
2026-06-25,quinta-feira,3670,36,Porco,18,3094,30,Veado,24,8251,82,Galo,13,3389,33,Urso,23,3867,38,Macaco,17,4384,43,Touro,21,9876,98,Pavâo,19,7374,73,Pavâo,19,0964,09,Leâo,16,5992,59,Urso,23
2026-06-24,quarta-feira,3282,32,Touro,21,7427,74,Carneiro,7,2553,25,Gato,14,3492,34,Urso,23,0246,02,Elefante,12,1252,12,Galo,13,6149,61,Galo,13,1286,12,Tigre,22,3452,34,Galo,13,3915,39,Borboleta,4
2026-06-23,terça-feira,8880,88,Peru,20,4518,45,Cachorro,5,1174,11,Pavâo,19,8951,89,Galo,13,5451,54,Galo,13,5886,58,Tigre,22,9144,91,Cavalo,11,6856,68,Gato,14,2527,25,Carneiro,7,7114,71,Borboleta,4
2026-06-22,segunda-feira,4344,43,Cavalo,11,5673,56,Pavâo,19,9949,99,Galo,13,3594,35,Veado,24,7636,76,Cobra,9,5736,57,Cobra,9,3629,36,Camelo,8,8804,88,Avestruz,1,0038,00,Coelho,10,3217,32,Cachorro,5
2026-06-21,domingo,0184,01,Touro,21,1094,10,Veado,24,6423,64,Cabra,6,6637,66,Coelho,10,4017,40,Cachorro,5,7964,79,Leâo,16,8473,84,Pavâo,19,9496,94,Veado,24,6823,68,Cabra,6,1891,18,Urso,23
2026-06-20,sábado,2939,29,Coelho,10,7348,73,Elefante,12,0477,04,Peru,20,1000,10,Vaca,25,3927,39,Carneiro,7,7538,75,Coelho,10,3388,33,Tigre,22,3936,39,Cobra,9,4141,41,Cavalo,11,0535,05,Cobra,9
2026-06-19,sexta-feira,8387,83,Tigre,22,0124,01,Cabra,6,3658,36,Jacaré,15,1977,19,Peru,20,7383,73,Touro,21,3445,34,Elefante,12,0445,04,Elefante,12,7270,72,Porco,18,0220,02,Cachorro,5,0193,01,Veado,24
2026-06-18,quinta-feira,2821,28,Cabra,6,3783,37,Touro,21,5714,57,Borboleta,4,0246,02,Elefante,12,4362,43,Leâo,16,5845,58,Elefante,12,6222,62,Cabra,6,9840,98,Coelho,10,4565,45,Macaco,17,0179,01,Peru,20
2026-06-17,quarta-feira,6377,63,Peru,20,5251,52,Galo,13,1858,18,Jacaré,15,1282,12,Touro,21,1757,17,Jacaré,15,0597,05,Vaca,25,9246,92,Elefante,12,8524,85,Cabra,6,0507,05,Águia,2,3177,31,Peru,20
2026-06-16,terça-feira,4983,49,Touro,21,6640,66,Coelho,10,9785,97,Tigre,22,0287,02,Tigre,22,7238,72,Coelho,10,0677,06,Peru,20,5962,59,Leâo,16,3666,36,Macaco,17,6986,69,Tigre,22,2167,21,Macaco,17
2026-06-15,segunda-feira,7862,78,Leâo,16,3878,38,Peru,20,7130,71,Camelo,8,9788,97,Tigre,22,6376,63,Pavâo,19,5202,52,Avestruz,1,7167,71,Macaco,17,8767,87,Macaco,17,0404,04,Avestruz,1,7142,71,Cavalo,11
2026-06-14,domingo,5293,52,Veado,24,4232,42,Camelo,8,3495,34,Veado,24,1542,15,Cavalo,11,7532,75,Camelo,8,9344,93,Cavalo,11,2570,25,Porco,18,2590,25,Urso,23,2476,24,Pavâo,19,8000,80,Vaca,25
2026-06-13,sábado,0290,02,Urso,23,8713,87,Borboleta,4,9192,91,Urso,23,3078,30,Peru,20,8878,88,Peru,20,0803,08,Avestruz,1,1503,15,Avestruz,1,8224,82,Cabra,6,4655,46,Gato,14,4649,46,Galo,13
2026-06-12,sexta-feira,9824,98,Cabra,6,8727,87,Carneiro,7,1219,12,Cachorro,5,4745,47,Elefante,12,1836,18,Cobra,9,7966,79,Macaco,17,0632,06,Camelo,8,0431,04,Camelo,8,0094,00,Veado,24,4593,45,Veado,24
2026-06-11,quinta-feira,0199,01,Vaca,25,0683,06,Touro,21,8952,89,Galo,13,6473,64,Pavâo,19,9948,99,Elefante,12,8874,88,Pavâo,19,3153,31,Gato,14,8539,85,Coelho,10,0562,05,Leâo,16,0787,07,Tigre,22
2026-06-10,quarta-feira,6382,63,Touro,21,2315,23,Borboleta,4,4521,45,Cabra,6,8968,89,Macaco,17,5812,58,Burro,3,5830,58,Camelo,8,0817,08,Cachorro,5,4157,41,Jacaré,15,3712,37,Burro,3,9957,99,Jacaré,15
2026-06-09,terça-feira,1226,12,Carneiro,7,8351,83,Galo,13,3636,36,Cobra,9,0002,00,Avestruz,1,4536,45,Cobra,9,3693,36,Veado,24,7821,78,Cabra,6,2596,25,Veado,24,9541,95,Cavalo,11,6149,61,Galo,13
2026-06-08,segunda-feira,3732,37,Camelo,8,8353,83,Gato,14,9627,96,Carneiro,7,9755,97,Gato,14,6548,65,Elefante,12,4656,46,Gato,14,4909,49,Burro,3,8627,86,Carneiro,7,2469,24,Porco,18,8054,80,Gato,14
2026-06-07,domingo,0041,00,Cavalo,11,2870,28,Porco,18,8580,85,Peru,20,8749,87,Galo,13,9691,96,Urso,23,4771,47,Porco,18,2195,21,Veado,24,5976,59,Pavâo,19,7693,76,Veado,24,3351,33,Galo,13
2026-06-06,sábado,0753,07,Gato,14,5602,56,Avestruz,1,0256,02,Gato,14,7068,70,Macaco,17,5846,58,Elefante,12,1987,19,Tigre,22,9183,91,Touro,21,2844,28,Cavalo,11,5737,57,Coelho,10,7003,70,Avestruz,1
2026-06-05,sexta-feira,1035,10,Cobra,9,8418,84,Cachorro,5,3776,37,Pavâo,19,2524,25,Cabra,6,1372,13,Porco,18,0213,02,Borboleta,4,8498,84,Vaca,25,3911,39,Burro,3,3794,37,Veado,24,1929,19,Camelo,8
