data,dia_semana,milhar_1,cabeca_1,bicho_nome_1,bicho_numero_1,milhar_2,cabeca_2,bicho_nome_2,bicho_numero_2,milhar_3,cabeca_3,bicho_nome_3,bicho_numero_3,milhar_4,cabeca_4,bicho_nome_4,bicho_numero_4,milhar_5,cabeca_5,bicho_nome_5,bicho_numero_5,milhar_6,cabeca_6,bicho_nome_6,bicho_numero_6,milhar_7,cabeca_7,bicho_nome_7,bicho_numero_7,milhar_8,cabeca_8,bicho_nome_8,bicho_numero_8,milhar_9,cabeca_9,bicho_nome_9,bicho_numero_9,milhar_10,cabeca_10,bicho_nome_10,bicho_numero_10
2026-08-19,quarta-feira,0851,08,Galo,13,0761,07,Leâo,16,7628,76,Carneiro,7,1003,10,Avestruz,1,7136,71,Cobra,9,4062,40,Leâo,16,0016,00,Borboleta,4,6751,67,Galo,13,8361,83,Leâo,16,9590,95,Urso,23
2026-08-18,terça-feira,7241,72,Cavalo,11,6647,66,Elefante,12,9049,90,Galo,13,8944,89,Cavalo,11,7014,70,Borboleta,4,2430,24,Camelo,8,3069,30,Porco,18,9455,94,Gato,14,7262,72,Leâo,16,8042,80,Cavalo,11
2026-08-17,segunda-feira,1951,19,Galo,13,3080,30,Peru,20,7264,72,Leâo,16,7687,76,Tigre,22,1425,14,Carneiro,7,0674,06,Pavâo,19,7098,70,Vaca,25,4723,47,Cabra,6,4751,47,Galo,13,9690,96,Urso,23
2026-08-16,domingo,9253,92,Gato,14,1393,13,Veado,24,7750,77,Galo,13,6133,61,Cobra,9,9557,95,Jacaré,15,3538,35,Coelho,10,7604,76,Avestruz,1,1102,11,Avestruz,1,9603,96,Avestruz,1,5566,55,Macaco,17
2026-08-15,sábado,1740,17,Coelho,10,9756,97,Gato,14,1716,17,Borboleta,4,1194,11,Veado,24,5929,59,Camelo,8,1022,10,Cabra,6,5844,58,Cavalo,11,4331,43,Camelo,8,2721,27,Cabra,6,4432,44,Camelo,8
2026-08-14,sexta-feira,7887,78,Tigre,22,0296,02,Veado,24,4109,41,Burro,3,6557,65,Jacaré,15,6799,67,Vaca,25,2147,21,Elefante,12,6896,68,Veado,24,0595,05,Veado,24,8013,80,Borboleta,4,8905,89,Águia,2
2026-08-13,quinta-feira,1356,13,Gato,14,7709,77,Burro,3,9865,98,Macaco,17,3034,30,Cobra,9,8036,80,Cobra,9,6596,65,Veado,24,4594,45,Veado,24,9426,94,Carneiro,7,5458,54,Jacaré,15,0601,06,Avestruz,1
2026-08-12,quarta-feira,6898,68,Vaca,25,2723,27,Cabra,6,7474,74,Pavâo,19,2029,20,Camelo,8,4422,44,Cabra,6,1592,15,Urso,23,6795,67,Veado,24,7061,70,Leâo,16,8370,83,Porco,18,7802,78,Avestruz,1
2026-08-11,terça-feira,8394,83,Veado,24,2089,20,Urso,23,8514,85,Borboleta,4,0924,09,Cabra,6,4337,43,Coelho,10,2485,24,Tigre,22,0141,01,Cavalo,11,0531,05,Camelo,8,5166,51,Macaco,17,2888,28,Tigre,22
2026-08-10,segunda-feira,1915,19,Borboleta,4,7900,79,Vaca,25,9299,92,Vaca,25,6222,62,Cabra,6,5622,56,Cabra,6,8312,83,Burro,3,9762,97,Leâo,16,8820,88,Cachorro,5,2776,27,Pavâo,19,0666,06,Macaco,17
2026-08-09,domingo,2020,20,Cachorro,5,3463,34,Leâo,16,8262,82,Leâo,16,6356,63,Gato,14,0555,05,Gato,14,1855,18,Gato,14,4253,42,Gato,14,8110,81,Burro,3,7898,78,Vaca,25,9224,92,Cabra,6
2026-08-08,sábado,4002,40,Avestruz,1,4276,42,Pavâo,19,5419,54,Cachorro,5,6331,63,Camelo,8,9841,98,Cavalo,11,4299,42,Vaca,25,0666,06,Macaco,17,7463,74,Leâo,16,6851,68,Galo,13,1559,15,Jacaré,15
2026-08-07,sexta-feira,9118,91,Cachorro,5,6803,68,Avestruz,1,3945,39,Elefante,12,3716,37,Borboleta,4,8358,83,Jacaré,15,6338,63,Coelho,10,8111,81,Burro,3,9860,98,Jacaré,15,5607,56,Águia,2,4023,40,Cabra,6
2026-08-06,quinta-feira,3349,33,Galo,13,7120,71,Cachorro,5,6409,64,Burro,3,7628,76,Carneiro,7,8671,86,Porco,18,5218,52,Cachorro,5,2321,23,Cabra,6,3118,31,Cachorro,5,2954,29,Gato,14,8515,85,Borboleta,4
2026-08-05,quarta-feira,8241,82,Cavalo,11,0139,01,Coelho,10,4550,45,Galo,13,9489,94,Urso,23,5291,52,Urso,23,2722,27,Cabra,6,2020,20,Cachorro,5,1759,17,Jacaré,15,1077,10,Peru,20,6854,68,Gato,14
2026-08-04,terça-feira,0494,04,Veado,24,2096,20,Veado,24,8690,86,Urso,23,5891,58,Urso,23,5347,53,Elefante,12,3943,39,Cavalo,11,8753,87,Gato,14,8578,85,Peru,20,2159,21,Jacaré,15,7304,73,Avestruz,1
2026-08-03,segunda-feira,2699,26,Vaca,25,3761,37,Leâo,16,5402,54,Avestruz,1,2600,26,Vaca,25,8629,86,Camelo,8,3089,30,Urso,23,7912,79,Burro,3,5464,54,Leâo,16,4675,46,Pavâo,19,7269,72,Porco,18
2026-08-02,domingo,8120,81,Cachorro,5,0687,06,Tigre,22,7228,72,Carneiro,7,0191,01,Urso,23,5816,58,Borboleta,4,6412,64,Burro,3,6996,69,Veado,24,3959,39,Jacaré,15,9923,99,Cabra,6,4174,41,Pavâo,19
2026-08-01,sábado,8846,88,Elefante,12,6920,69,Cachorro,5,2263,22,Leâo,16,7658,76,Jacaré,15,6021,60,Cabra,6,0871,08,Porco,18,4344,43,Cavalo,11,8335,83,Cobra,9,4754,47,Gato,14,9914,99,Borboleta,4
2026-07-31,sexta-feira,3148,31,Elefante,12,4937,49,Coelho,10,0461,04,Leâo,16,1980,19,Peru,20,8717,87,Cachorro,5,7313,73,Borboleta,4,0552,05,Galo,13,6872,68,Porco,18,4363,43,Leâo,16,5517,55,Cachorro,5
2026-07-30,quinta-feira,1004,10,Avestruz,1,8265,82,Macaco,17,5767,57,Macaco,17,9169,91,Porco,18,3621,36,Cabra,6,2903,29,Avestruz,1,4896,48,Veado,24,1909,19,Burro,3,2894,28,Veado,24,5780,57,Peru,20
2026-07-29,quarta-feira,1413,14,Borboleta,4,4956,49,Gato,14,3272,32,Porco,18,0312,03,Burro,3,6829,68,Camelo,8,8905,89,Águia,2,5587,55,Tigre,22,1928,19,Carneiro,7,9561,95,Leâo,16,7084,70,Touro,21
2026-07-28,terça-feira,1251,12,Galo,13,8939,89,Coelho,10,5170,51,Porco,18,1674,16,Pavâo,19,6209,62,Burro,3,9467,94,Macaco,17,3529,35,Camelo,8,8474,84,Pavâo,19,0759,07,Jacaré,15,2691,26,Urso,23
2026-07-27,segunda-feira,1478,14,Peru,20,3421,34,Cabra,6,4129,41,Camelo,8,1241,12,Cavalo,11,2678,26,Peru,20,2752,27,Galo,13,0057,00,Jacaré,15,1317,13,Cachorro,5,4238,42,Coelho,10,6654,66,Gato,14
2026-07-26,domingo,0381,03,Touro,21,2016,20,Borboleta,4,3191,31,Urso,23,8537,85,Coelho,10,4272,42,Porco,18,8393,83,Veado,24,1450,14,Galo,13,6858,68,Jacaré,15,9621,96,Cabra,6,1677,16,Peru,20
2026-07-25,sábado,1954,19,Gato,14,8765,87,Macaco,17,3001,30,Avestruz,1,5025,50,Carneiro,7,6561,65,Leâo,16,5560,55,Jacaré,15,4781,47,Touro,21,6339,63,Coelho,10,5632,56,Camelo,8,8007,80,Águia,2
2026-07-24,sexta-feira,4121,41,Cabra,6,2126,21,Carneiro,7,8416,84,Borboleta,4,7903,79,Avestruz,1,6956,69,Gato,14,1439,14,Coelho,10,2552,25,Galo,13,8785,87,Tigre,22,6388,63,Tigre,22,2717,27,Cachorro,5
2026-07-23,quinta-feira,3331,33,Camelo,8,1431,14,Camelo,8,7739,77,Coelho,10,1418,14,Cachorro,5,2714,27,Borboleta,4,1366,13,Macaco,17,7321,73,Cabra,6,6536,65,Cobra,9,8563,85,Leâo,16,0798,07,Vaca,25
2026-07-22,quarta-feira,1412,14,Burro,3,9133,91,Cobra,9,7139,71,Coelho,10,5528,55,Carneiro,7,7753,77,Gato,14,7269,72,Porco,18,4793,47,Veado,24,4629,46,Camelo,8,4363,43,Leâo,16,2081,20,Touro,21
2026-07-21,terça-feira,4973,49,Pavâo,19,8458,84,Jacaré,15,6103,61,Avestruz,1,4152,41,Galo,13,6443,64,Cavalo,11,3864,38,Leâo,16,1013,10,Borboleta,4,6915,69,Borboleta,4,0165,01,Macaco,17,4404,44,Avestruz,1
2026-07-20,segunda-feira,5653,56,Gato,14,8799,87,Vaca,25,3688,36,Tigre,22,5177,51,Peru,20,7706,77,Águia,2,6287,62,Tigre,22,3923,39,Cabra,6,8431,84,Camelo,8,9981,99,Touro,21,1497,14,Vaca,25
2026-07-19,domingo,9018,90,Cachorro,5,3086,30,Tigre,22,2305,23,Águia,2,0790,07,Urso,23,9070,90,Porco,18,1096,10,Veado,24,6699,66,Vaca,25,1002,10,Avestruz,1,9401,94,Avestruz,1,2771,27,Porco,18
2026-07-18,sábado,7285,72,Tigre,22,1170,11,Porco,18,1473,14,Pavâo,19,2654,26,Gato,14,6295,62,Veado,24,9804,98,Avestruz,1,3155,31,Gato,14,7299,72,Vaca,25,2165,21,Macaco,17,6314,63,Borboleta,4
2026-07-17,sexta-feira,2789,27,Urso,23,9974,99,Pavâo,19,4837,48,Coelho,10,4120,41,Cachorro,5,1386,13,Tigre,22,1922,19,Cabra,6,0447,04,Elefante,12,6211,62,Burro,3,8069,80,Porco,18,6950,69,Galo,13
2026-07-16,quinta-feira,4156,41,Gato,14,6118,61,Cachorro,5,6393,63,Veado,24,9896,98,Veado,24,2061,20,Leâo,16,8577,85,Peru,20,2277,22,Peru,20,5601,56,Avestruz,1,8663,86,Leâo,16,5267,52,Macaco,17
2026-07-15,quarta-feira,1651,16,Galo,13,1890,18,Urso,23,8918,89,Cachorro,5,3110,31,Burro,3,0013,00,Borboleta,4,9145,91,Elefante,12,1201,12,Avestruz,1,1273,12,Pavâo,19,1905,19,Águia,2,1041,10,Cavalo,11
2026-07-14,terça-feira,7811,78,Burro,3,9539,95,Coelho,10,0471,04,Porco,18,9112,91,Burro,3,2339,23,Coelho,10,6405,64,Águia,2,0299,02,Vaca,25,9789,97,Urso,23,5518,55,Cachorro,5,3166,31,Macaco,17
2026-07-13,segunda-feira,5802,58,Avestruz,1,2650,26,Galo,13,5864,58,Leâo,16,1761,17,Leâo,16,3731,37,Camelo,8,3142,31,Cavalo,11,8523,85,Cabra,6,4802,48,Avestruz,1,4790,47,Urso,23,8902,89,Avestruz,1
2026-07-12,domingo,5897,58,Vaca,25,5433,54,Cobra,9,0654,06,Gato,14,9542,95,Cavalo,11,1797,17,Vaca,25,0589,05,Urso,23,2846,28,Elefante,12,6606,66,Águia,2,0664,06,Leâo,16,8616,86,Borboleta,4
2026-07-11,sábado,5764,57,Leâo,16,9455,94,Gato,14,8138,81,Coelho,10,9155,91,Gato,14,7481,74,Touro,21,3213,32,Borboleta,4,3142,31,Cavalo,11,1908,19,Águia,2,5935,59,Cobra,9,9845,98,Elefante,12
2026-07-10,sexta-feira,0112,01,Burro,3,7473,74,Pavâo,19,2537,25,Coelho,10,0370,03,Porco,18,5910,59,Burro,3,6685,66,Tigre,22,6712,67,Burro,3,4115,41,Borboleta,4,4219,42,Cachorro,5,6507,65,Águia,2
2026-07-09,quinta-feira,2496,24,Veado,24,5204,52,Avestruz,1,2952,29,Galo,13,1521,15,Cabra,6,0716,07,Borboleta,4,7610,76,Burro,3,2430,24,Camelo,8,9172,91,Porco,18,6548,65,Elefante,12,6550,65,Galo,13
2026-07-08,quarta-feira,0961,09,Leâo,16,5034,50,Cobra,9,0208,02,Águia,2,7343,73,Cavalo,11,4612,46,Burro,3,8558,85,Jacaré,15,5098,50,Vaca,25,1551,15,Galo,13,1032,10,Camelo,8,2449,24,Galo,13
2026-07-07,terça-feira,7678,76,Peru,20,2549,25,Galo,13,1725,17,Carneiro,7,2843,28,Cavalo,11,9568,95,Macaco,17,3721,37,Cabra,6,7783,77,Touro,21,3091,30,Urso,23,6170,61,Porco,18,7019,70,Cachorro,5
2026-07-06,segunda-feira,8519,85,Cachorro,5,9375,93,Pavâo,19,6882,68,Touro,21,9733,97,Cobra,9,7176,71,Pavâo,19,7607,76,Águia,2,0897,08,Vaca,25,8137,81,Coelho,10,9898,98,Vaca,25,0806,08,Águia,2
2026-07-05,domingo,0341,03,Cavalo,11,6218,62,Cachorro,5,5596,55,Veado,24,8046,80,Elefante,12,1452,14,Galo,13,1065,10,Macaco,17,5264,52,Leâo,16,5939,59,Coelho,10,5028,50,Carneiro,7,5481,54,Touro,21
2026-07-04,sábado,5720,57,Cachorro,5,3711,37,Burro,3,6671,66,Porco,18,4326,43,Carneiro,7,0452,04,Galo,13,6668,66,Macaco,17,1068,10,Macaco,17,9640,96,Coelho,10,6515,65,Borboleta,4,8314,83,Borboleta,4
2026-07-03,sexta-feira,6946,69,Elefante,12,8193,81,Veado,24,4315,43,Borboleta,4,6094,60,Veado,24,7860,78,Jacaré,15,7108,71,Águia,2,9122,91,Cabra,6,2206,22,Águia,2,6644,66,Cavalo,11,6289,62,Urso,23
2026-07-02,quinta-feira,2712,27,Burro,3,0038,00,Coelho,10,0897,08,Vaca,25,9987,99,Tigre,22,7959,79,Jacaré,15,8768,87,Macaco,17,8861,88,Leâo,16,3277,32,Peru,20,8328,83,Carneiro,7,6923,69,Cabra,6
2026-07-01,quarta-feira,9184,91,Touro,21,2593,25,Veado,24,3646,36,Elefante,12,8723,87,Cabra,6,6367,63,Macaco,17,4581,45,Touro,21,8857,88,Jacaré,15,2312,23,Burro,3,3425,34,Carneiro,7,7021,70,Cabra,6
2026-06-30,terça-feira,0420,04,Cachorro,5,9981,99,Touro,21,1796,17,Veado,24,2181,21,Touro,21,3667,36,Macaco,17,4984,49,Touro,21,4876,48,Pavâo,19,0791,07,Urso,23,4528,45,Carneiro,7,7382,73,Touro,21
2026-06-29,segunda-feira,2992,29,Urso,23,3650,36,Galo,13,6496,64,Veado,24,4003,40,Avestruz,1,6472,64,Porco,18,1085,10,Tigre,22,8737,87,Coelho,10,8091,80,Urso,23,4737,47,Coelho,10,1776,17,Pavâo,19
2026-06-28,domingo,2424,24,Cabra,6,2298,22,Vaca,25,4833,48,Cobra,9,8654,86,Gato,14,0959,09,Jacaré,15,4942,49,Cavalo,11,1065,10,Macaco,17,3132,31,Camelo,8,6371,63,Porco,18,7242,72,Cavalo,11
2026-06-27,sábado,7596,75,Veado,24,3639,36,Coelho,10,0834,08,Cobra,9,1914,19,Borboleta,4,2387,23,Tigre,22,4351,43,Galo,13,2271,22,Porco,18,5013,50,Borboleta,4,7157,71,Jacaré,15,3788,37,Tigre,22
2026-06-26,sexta-feira,2807,28,Águia,2,5757,57,Jacaré,15,1441,14,Cavalo,11,8070,80,Porco,18,3685,36,Tigre,22,5236,52,Cobra,9,1304,13,Avestruz,1,7855,78,Gato,14,2404,24,Avestruz,1,1362,13,Leâo,16
2026-06-25,quinta-feira,1673,16,Pavâo,19,2764,27,Leâo,16,9864,98,Leâo,16,9131,91,Camelo,8,8456,84,Gato,14,1441,14,Cavalo,11,1756,17,Gato,14,1157,11,Jacaré,15,2795,27,Veado,24,8621,86,Cabra,6
2026-06-24,quarta-feira,9976,99,Pavâo,19,7265,72,Macaco,17,7874,78,Pavâo,19,3042,30,Cavalo,11,6815,68,Borboleta,4,5941,59,Cavalo,11,7860,78,Jacaré,15,3257,32,Jacaré,15,0358,03,Jacaré,15,0726,07,Carneiro,7
2026-06-23,terça-feira,1798,17,Vaca,25,4705,47,Águia,2,0328,03,Carneiro,7,0937,09,Coelho,10,3936,39,Cobra,9,4610,46,Burro,3,2557,25,Jacaré,15,9458,94,Jacaré,15,3325,33,Carneiro,7,6432,64,Camelo,8
2026-06-22,segunda-feira,3002,30,Avestruz,1,2946,29,Elefante,12,9426,94,Carneiro,7,8730,87,Camelo,8,5891,58,Urso,23,1716,17,Borboleta,4,7395,73,Veado,24,0660,06,Jacaré,15,1574,15,Pavâo,19,6049,60,Galo,13
2026-06-21,domingo,0343,03,Cavalo,11,8862,88,Leâo,16,7653,76,Gato,14,6976,69,Pavâo,19,4722,47,Cabra,6,8574,85,Pavâo,19,2858,28,Jacaré,15,3368,33,Macaco,17,9518,95,Cachorro,5,0067,00,Macaco,17
2026-06-20,sábado,6592,65,Urso,23,4387,43,Tigre,22,9533,95,Cobra,9,5977,59,Peru,20,4108,41,Águia,2,8051,80,Galo,13,2288,22,Tigre,22,9118,91,Cachorro,5,9218,92,Cachorro,5,8930,89,Camelo,8
2026-06-19,sexta-feira,9985,99,Tigre,22,0138,01,Coelho,10,7365,73,Macaco,17,9467,94,Macaco,17,0250,02,Galo,13,2493,24,Veado,24,9519,95,Cachorro,5,2979,29,Peru,20,0175,01,Pavâo,19,6858,68,Jacaré,15
2026-06-18,quinta-feira,8403,84,Avestruz,1,0515,05,Borboleta,4,7197,71,Vaca,25,4417,44,Cachorro,5,1912,19,Burro,3,5715,57,Borboleta,4,1577,15,Peru,20,5310,53,Burro,3,1869,18,Porco,18,3142,31,Cavalo,11
2026-06-17,quarta-feira,4540,45,Coelho,10,9766,97,Macaco,17,6619,66,Cachorro,5,0419,04,Cachorro,5,5837,58,Coelho,10,0593,05,Veado,24,0078,00,Peru,20,0152,01,Galo,13,7457,74,Jacaré,15,6955,69,Gato,14
2026-06-16,terça-feira,5930,59,Camelo,8,0398,03,Vaca,25,2337,23,Coelho,10,6298,62,Vaca,25,1261,12,Leâo,16,4074,40,Pavâo,19,2132,21,Camelo,8,2296,22,Veado,24,5493,54,Veado,24,2316,23,Borboleta,4
2026-06-15,segunda-feira,4091,40,Urso,23,0642,06,Cavalo,11,3998,39,Vaca,25,9875,98,Pavâo,19,6913,69,Borboleta,4,4301,43,Avestruz,1,4696,46,Veado,24,7490,74,Urso,23,0299,02,Vaca,25,3466,34,Macaco,17
2026-06-14,domingo,4790,47,Urso,23,9048,90,Elefante,12,1650,16,Galo,13,7729,77,Camelo,8,2517,25,Cachorro,5,3319,33,Cachorro,5,6724,67,Cabra,6,7598,75,Vaca,25,1140,11,Coelho,10,9588,95,Tigre,22
2026-06-13,sábado,8449,84,Galo,13,1492,14,Urso,23,1000,10,Vaca,25,8647,86,Elefante,12,6640,66,Coelho,10,8828,88,Carneiro,7,3087,30,Tigre,22,5024,50,Cabra,6,0741,07,Cavalo,11,3713,37,Borboleta,4
2026-06-12,sexta-feira,0832,08,Camelo,8,2560,25,Jacaré,15,2230,22,Camelo,8,4809,48,Burro,3,0464,04,Leâo,16,5149,51,Galo,13,1529,15,Camelo,8,3642,36,Cavalo,11,4710,47,Burro,3,4509,45,Burro,3
2026-06-11,quinta-feira,4847,48,Elefante,12,1497,14,Vaca,25,7491,74,Urso,23,5496,54,Veado,24,3764,37,Leâo,16,2793,27,Veado,24,1243,12,Cavalo,11,9124,91,Cabra,6,8300,83,Vaca,25,2498,24,Vaca,25
2026-06-10,quarta-feira,5528,55,Carneiro,7,6699,66,Vaca,25,6778,67,Peru,20,3502,35,Avestruz,1,8258,82,Jacaré,15,2959,29,Jacaré,15,1656,16,Gato,14,2650,26,Galo,13,7273,72,Pavâo,19,1196,11,Veado,24
2026-06-09,terça-feira,8867,88,Macaco,17,3458,34,Jacaré,15,5521,55,Cabra,6,7843,78,Cavalo,11,2955,29,Gato,14,8988,89,Tigre,22,0831,08,Camelo,8,6584,65,Touro,21,4676,46,Pavâo,19,4393,43,Veado,24
2026-06-08,segunda-feira,6353,63,Gato,14,4577,45,Peru,20,1925,19,Carneiro,7,2760,27,Jacaré,15,3021,30,Cabra,6,7221,72,Cabra,6,8677,86,Peru,20,2767,27,Macaco,17,2824,28,Cabra,6,6902,69,Avestruz,1
2026-06-07,domingo,5658,56,Jacaré,15,4032,40,Camelo,8,2223,22,Cabra,6,7000,70,Vaca,25,5936,59,Cobra,9,5420,54,Cachorro,5,5044,50,Cavalo,11,1521,15,Cabra,6,4478,44,Peru,20,5092,50,Urso,23
2026-06-06,sábado,3279,32,Peru,20,4178,41,Peru,20,8380,83,Peru,20,0075,00,Pavâo,19,0524,05,Cabra,6,8909,89,Burro,3,0448,04,Elefante,12,4511,45,Burro,3,9089,90,Urso,23,5679,56,Peru,20
