data,dia_semana,milhar_1,cabeca_1,bicho_nome_1,bicho_numero_1,milhar_2,cabeca_2,bicho_nome_2,bicho_numero_2,milhar_3,cabeca_3,bicho_nome_3,bicho_numero_3,milhar_4,cabeca_4,bicho_nome_4,bicho_numero_4,milhar_5,cabeca_5,bicho_nome_5,bicho_numero_5,milhar_6,cabeca_6,bicho_nome_6,bicho_numero_6,milhar_7,cabeca_7,bicho_nome_7,bicho_numero_7,milhar_8,cabeca_8,bicho_nome_8,bicho_numero_8,milhar_9,cabeca_9,bicho_nome_9,bicho_numero_9,milhar_10,cabeca_10,bicho_nome_10,bicho_numero_10
2026-09-02,quarta-feira,4254,42,Gato,14,7466,74,Macaco,17,7291,72,Urso,23,3178,31,Peru,20,1916,19,Borboleta,4,7908,79,Águia,2,8481,84,Touro,21,1786,17,Tigre,22,5632,56,Camelo,8,4584,45,Touro,21
2026-09-01,terça-feira,2592,25,Urso,23,2531,25,Camelo,8,1819,18,Cachorro,5,9300,93,Vaca,25,2668,26,Macaco,17,8699,86,Vaca,25,9349,93,Galo,13,5596,55,Veado,24,6788,67,Tigre,22,0405,04,Águia,2
2026-08-31,segunda-feira,4924,49,Cabra,6,4908,49,Águia,2,9848,98,Elefante,12,1911,19,Burro,3,3897,38,Vaca,25,6739,67,Coelho,10,3429,34,Camelo,8,8575,85,Pavâo,19,1252,12,Galo,13,4427,44,Carneiro,7
2026-08-30,domingo,5378,53,Peru,20,0187,01,Tigre,22,4813,48,Borboleta,4,6453,64,Gato,14,6001,60,Avestruz,1,5060,50,Jacaré,15,9120,91,Cachorro,5,9148,91,Elefante,12,9064,90,Leâo,16,0867,08,Macaco,17
2026-08-29,sábado,2349,23,Galo,13,2591,25,Urso,23,2911,29,Burro,3,9481,94,Touro,21,5559,55,Jacaré,15,4575,45,Pavâo,19,6903,69,Avestruz,1,5315,53,Borboleta,4,2068,20,Macaco,17,5378,53,Peru,20
2026-08-28,sexta-feira,6670,66,Porco,18,7060,70,Jacaré,15,4655,46,Gato,14,2340,23,Coelho,10,1559,15,Jacaré,15,1620,16,Cachorro,5,7962,79,Leâo,16,6743,67,Cavalo,11,0434,04,Cobra,9,8114,81,Borboleta,4
2026-08-27,quinta-feira,6586,65,Tigre,22,5719,57,Cachorro,5,1033,10,Cobra,9,6835,68,Cobra,9,9191,91,Urso,23,7198,71,Vaca,25,8804,88,Avestruz,1,1265,12,Macaco,17,4898,48,Vaca,25,3109,31,Burro,3
2026-08-26,quarta-feira,0193,01,Veado,24,8666,86,Macaco,17,9818,98,Cachorro,5,4277,42,Peru,20,7959,79,Jacaré,15,5756,57,Gato,14,2260,22,Jacaré,15,7209,72,Burro,3,7451,74,Galo,13,3859,38,Jacaré,15
2026-08-25,terça-feira,7066,70,Macaco,17,0572,05,Porco,18,1542,15,Cavalo,11,3348,33,Elefante,12,6269,62,Porco,18,1549,15,Galo,13,4525,45,Carneiro,7,0834,08,Cobra,9,9160,91,Jacaré,15,7746,77,Elefante,12
2026-08-24,segunda-feira,3093,30,Veado,24,5836,58,Cobra,9,2835,28,Cobra,9,6718,67,Cachorro,5,0652,06,Galo,13,6992,69,Urso,23,4902,49,Avestruz,1,4271,42,Porco,18,5392,53,Urso,23,0502,05,Avestruz,1
2026-08-23,domingo,8784,87,Touro,21,3438,34,Coelho,10,7385,73,Tigre,22,3952,39,Galo,13,2500,25,Vaca,25,4704,47,Avestruz,1,9455,94,Gato,14,5884,58,Touro,21,9811,98,Burro,3,7285,72,Tigre,22
2026-08-22,sábado,3899,38,Vaca,25,0606,06,Águia,2,4086,40,Tigre,22,8712,87,Burro,3,9879,98,Peru,20,0447,04,Elefante,12,1436,14,Cobra,9,1008,10,Águia,2,9775,97,Pavâo,19,4390,43,Urso,23
2026-08-21,sexta-feira,9649,96,Galo,13,6957,69,Jacaré,15,7275,72,Pavâo,19,1812,18,Burro,3,2297,22,Vaca,25,6396,63,Veado,24,1480,14,Peru,20,7913,79,Borboleta,4,3965,39,Macaco,17,8423,84,Cabra,6
2026-08-20,quinta-feira,0794,07,Veado,24,7245,72,Elefante,12,7434,74,Cobra,9,8111,81,Burro,3,5074,50,Pavâo,19,8964,89,Leâo,16,1479,14,Peru,20,4480,44,Peru,20,0054,00,Gato,14,5563,55,Leâo,16
2026-08-19,quarta-feira,9924,99,Cabra,6,5702,57,Avestruz,1,3757,37,Jacaré,15,5714,57,Borboleta,4,3349,33,Galo,13,7127,71,Carneiro,7,0831,08,Camelo,8,0878,08,Peru,20,8568,85,Macaco,17,9151,91,Galo,13
2026-08-18,terça-feira,0664,06,Leâo,16,5490,54,Urso,23,5104,51,Avestruz,1,5182,51,Touro,21,6597,65,Vaca,25,6927,69,Carneiro,7,3858,38,Jacaré,15,9791,97,Urso,23,1207,12,Águia,2,9215,92,Borboleta,4
2026-08-17,segunda-feira,8627,86,Carneiro,7,3908,39,Águia,2,8313,83,Borboleta,4,8150,81,Galo,13,8824,88,Cabra,6,2720,27,Cachorro,5,1970,19,Porco,18,6036,60,Cobra,9,4022,40,Cabra,6,9085,90,Tigre,22
2026-08-16,domingo,3491,34,Urso,23,2744,27,Cavalo,11,0996,09,Veado,24,8137,81,Coelho,10,6514,65,Borboleta,4,8959,89,Jacaré,15,4356,43,Gato,14,6956,69,Gato,14,9964,99,Leâo,16,0919,09,Cachorro,5
2026-08-15,sábado,4196,41,Veado,24,8636,86,Cobra,9,1133,11,Cobra,9,4686,46,Tigre,22,7589,75,Urso,23,6104,61,Avestruz,1,6955,69,Gato,14,5303,53,Avestruz,1,2700,27,Vaca,25,5605,56,Águia,2
2026-08-14,sexta-feira,3021,30,Cabra,6,8530,85,Camelo,8,9204,92,Avestruz,1,4375,43,Pavâo,19,7322,73,Cabra,6,8009,80,Burro,3,8671,86,Porco,18,7189,71,Urso,23,9133,91,Cobra,9,3019,30,Cachorro,5
2026-08-13,quinta-feira,6089,60,Urso,23,6443,64,Cavalo,11,5082,50,Touro,21,3288,32,Tigre,22,5390,53,Urso,23,9570,95,Porco,18,5327,53,Carneiro,7,8040,80,Coelho,10,3464,34,Leâo,16,2529,25,Camelo,8
2026-08-12,quarta-feira,5005,50,Águia,2,7380,73,Peru,20,0139,01,Coelho,10,2294,22,Veado,24,4217,42,Cachorro,5,3132,31,Camelo,8,5940,59,Coelho,10,4897,48,Vaca,25,6000,60,Vaca,25,7286,72,Tigre,22
2026-08-11,terça-feira,8522,85,Cabra,6,4389,43,Urso,23,3248,32,Elefante,12,4430,44,Camelo,8,7846,78,Elefante,12,6370,63,Porco,18,1611,16,Burro,3,1743,17,Cavalo,11,6698,66,Vaca,25,2395,23,Veado,24
2026-08-10,segunda-feira,6749,67,Galo,13,0728,07,Carneiro,7,1006,10,Águia,2,7107,71,Águia,2,7936,79,Cobra,9,9065,90,Macaco,17,5700,57,Vaca,25,4016,40,Borboleta,4,0666,06,Macaco,17,0952,09,Galo,13
2026-08-09,domingo,4905,49,Águia,2,3959,39,Jacaré,15,7936,79,Cobra,9,1594,15,Veado,24,0410,04,Burro,3,7636,76,Cobra,9,5133,51,Cobra,9,4944,49,Cavalo,11,0121,01,Cabra,6,1004,10,Avestruz,1
2026-08-08,sábado,2351,23,Galo,13,7013,70,Borboleta,4,4693,46,Veado,24,9199,91,Vaca,25,1508,15,Águia,2,7338,73,Coelho,10,4255,42,Gato,14,4103,41,Avestruz,1,4893,48,Veado,24,7177,71,Peru,20
2026-08-07,sexta-feira,7204,72,Avestruz,1,7812,78,Burro,3,6851,68,Galo,13,9675,96,Pavâo,19,8164,81,Leâo,16,1751,17,Galo,13,4628,46,Carneiro,7,4388,43,Tigre,22,2301,23,Avestruz,1,7216,72,Borboleta,4
2026-08-06,quinta-feira,8896,88,Veado,24,2189,21,Urso,23,7881,78,Touro,21,7013,70,Borboleta,4,3016,30,Borboleta,4,7270,72,Porco,18,7163,71,Leâo,16,7496,74,Veado,24,8203,82,Avestruz,1,8522,85,Cabra,6
2026-08-05,quarta-feira,0719,07,Cachorro,5,1532,15,Camelo,8,9702,97,Avestruz,1,9830,98,Camelo,8,7215,72,Borboleta,4,1440,14,Coelho,10,4989,49,Urso,23,1332,13,Camelo,8,1371,13,Porco,18,5751,57,Galo,13
2026-08-04,terça-feira,8133,81,Cobra,9,6999,69,Vaca,25,8305,83,Águia,2,7165,71,Macaco,17,9184,91,Touro,21,5348,53,Elefante,12,2042,20,Cavalo,11,7545,75,Elefante,12,7529,75,Camelo,8,6743,67,Cavalo,11
2026-08-03,segunda-feira,6130,61,Camelo,8,6648,66,Elefante,12,9601,96,Avestruz,1,3031,30,Camelo,8,0184,01,Touro,21,4637,46,Coelho,10,2114,21,Borboleta,4,4138,41,Coelho,10,0608,06,Águia,2,9544,95,Cavalo,11
2026-08-02,domingo,5407,54,Águia,2,8277,82,Peru,20,2822,28,Cabra,6,4436,44,Cobra,9,3235,32,Cobra,9,4384,43,Touro,21,4305,43,Águia,2,3178,31,Peru,20,3671,36,Porco,18,3586,35,Tigre,22
2026-08-01,sábado,9912,99,Burro,3,0211,02,Burro,3,5941,59,Cavalo,11,7170,71,Porco,18,2343,23,Cavalo,11,1847,18,Elefante,12,1164,11,Leâo,16,3313,33,Borboleta,4,9316,93,Borboleta,4,3733,37,Cobra,9
2026-07-31,sexta-feira,5772,57,Porco,18,6282,62,Touro,21,9405,94,Águia,2,3253,32,Gato,14,5030,50,Camelo,8,6402,64,Avestruz,1,3755,37,Gato,14,4697,46,Vaca,25,2333,23,Cobra,9,9678,96,Peru,20
2026-07-30,quinta-feira,7389,73,Urso,23,0296,02,Veado,24,5707,57,Águia,2,8826,88,Carneiro,7,3883,38,Touro,21,3182,31,Touro,21,3247,32,Elefante,12,2304,23,Avestruz,1,2836,28,Cobra,9,0386,03,Tigre,22
2026-07-29,quarta-feira,8592,85,Urso,23,6996,69,Veado,24,8601,86,Avestruz,1,8895,88,Veado,24,5762,57,Leâo,16,8204,82,Avestruz,1,6208,62,Águia,2,8335,83,Cobra,9,6419,64,Cachorro,5,1020,10,Cachorro,5
2026-07-28,terça-feira,3166,31,Macaco,17,2102,21,Avestruz,1,0861,08,Leâo,16,2615,26,Borboleta,4,2763,27,Leâo,16,3505,35,Águia,2,5810,58,Burro,3,9887,98,Tigre,22,6218,62,Cachorro,5,8844,88,Cavalo,11
2026-07-27,segunda-feira,8746,87,Elefante,12,8695,86,Veado,24,8376,83,Pavâo,19,6601,66,Avestruz,1,9180,91,Peru,20,2108,21,Águia,2,9696,96,Veado,24,7358,73,Jacaré,15,7922,79,Cabra,6,9980,99,Peru,20
2026-07-26,domingo,9450,94,Galo,13,4197,41,Vaca,25,1724,17,Cabra,6,4291,42,Urso,23,5986,59,Tigre,22,4826,48,Carneiro,7,0865,08,Macaco,17,8411,84,Burro,3,3250,32,Galo,13,2674,26,Pavâo,19
2026-07-25,sábado,9839,98,Coelho,10,8214,82,Borboleta,4,7831,78,Camelo,8,6927,69,Carneiro,7,0884,08,Touro,21,0429,04,Camelo,8,3551,35,Galo,13,2736,27,Cobra,9,5784,57,Touro,21,6732,67,Camelo,8
2026-07-24,sexta-feira,7242,72,Cavalo,11,3933,39,Cobra,9,1116,11,Borboleta,4,2412,24,Burro,3,3232,32,Camelo,8,8636,86,Cobra,9,6712,67,Burro,3,1962,19,Leâo,16,6006,60,Águia,2,6418,64,Cachorro,5
2026-07-23,quinta-feira,9122,91,Cabra,6,4893,48,Veado,24,5307,53,Águia,2,0139,01,Coelho,10,3503,35,Avestruz,1,3999,39,Vaca,25,5594,55,Veado,24,0020,00,Cachorro,5,0407,04,Águia,2,4926,49,Carneiro,7
2026-07-22,quarta-feira,4980,49,Peru,20,9231,92,Camelo,8,0855,08,Gato,14,8585,85,Tigre,22,7512,75,Burro,3,9033,90,Cobra,9,9209,92,Burro,3,5994,59,Veado,24,4677,46,Peru,20,5912,59,Burro,3
2026-07-21,terça-feira,0970,09,Porco,18,1806,18,Águia,2,3987,39,Tigre,22,9435,94,Cobra,9,2001,20,Avestruz,1,6536,65,Cobra,9,4496,44,Veado,24,7779,77,Peru,20,0982,09,Touro,21,1106,11,Águia,2
2026-07-20,segunda-feira,7029,70,Camelo,8,0994,09,Veado,24,2624,26,Cabra,6,3437,34,Coelho,10,5657,56,Jacaré,15,6598,65,Vaca,25,7486,74,Tigre,22,1978,19,Peru,20,5555,55,Gato,14,9977,99,Peru,20
2026-07-19,domingo,5066,50,Macaco,17,4058,40,Jacaré,15,6922,69,Cabra,6,0932,09,Camelo,8,2410,24,Burro,3,7337,73,Coelho,10,2999,29,Vaca,25,6037,60,Coelho,10,5600,56,Vaca,25,2788,27,Tigre,22
2026-07-18,sábado,2840,28,Coelho,10,6224,62,Cabra,6,7291,72,Urso,23,7956,79,Gato,14,9754,97,Gato,14,7170,71,Porco,18,1694,16,Veado,24,0336,03,Cobra,9,2930,29,Camelo,8,9099,90,Vaca,25
2026-07-17,sexta-feira,1426,14,Carneiro,7,4155,41,Gato,14,8146,81,Elefante,12,3397,33,Vaca,25,9468,94,Macaco,17,3960,39,Jacaré,15,6920,69,Cachorro,5,9209,92,Burro,3,1719,17,Cachorro,5,8729,87,Camelo,8
2026-07-16,quinta-feira,3334,33,Cobra,9,1416,14,Borboleta,4,0118,01,Cachorro,5,8332,83,Camelo,8,9157,91,Jacaré,15,0584,05,Touro,21,7702,77,Avestruz,1,3992,39,Urso,23,0891,08,Urso,23,3191,31,Urso,23
2026-07-15,quarta-feira,4373,43,Pavâo,19,3502,35,Avestruz,1,8855,88,Gato,14,9968,99,Macaco,17,4214,42,Borboleta,4,2159,21,Jacaré,15,6750,67,Galo,13,9559,95,Jacaré,15,4722,47,Cabra,6,9441,94,Cavalo,11
2026-07-14,terça-feira,8063,80,Leâo,16,8264,82,Leâo,16,2870,28,Porco,18,9173,91,Pavâo,19,2714,27,Borboleta,4,2217,22,Cachorro,5,0498,04,Vaca,25,2614,26,Borboleta,4,1254,12,Gato,14,7920,79,Cachorro,5
2026-07-13,segunda-feira,9615,96,Borboleta,4,7976,79,Pavâo,19,2594,25,Veado,24,3327,33,Carneiro,7,2497,24,Vaca,25,2365,23,Macaco,17,6199,61,Vaca,25,1048,10,Elefante,12,6078,60,Peru,20,3705,37,Águia,2
2026-07-12,domingo,7689,76,Urso,23,5867,58,Macaco,17,6224,62,Cabra,6,9933,99,Cobra,9,2933,29,Cobra,9,3321,33,Cabra,6,7065,70,Macaco,17,4853,48,Gato,14,8367,83,Macaco,17,1200,12,Vaca,25
2026-07-11,sábado,0878,08,Peru,20,9788,97,Tigre,22,7929,79,Camelo,8,4731,47,Camelo,8,9762,97,Leâo,16,9531,95,Camelo,8,6517,65,Cachorro,5,9360,93,Jacaré,15,6721,67,Cabra,6,4618,46,Cachorro,5
2026-07-10,sexta-feira,0600,06,Vaca,25,0172,01,Porco,18,4389,43,Urso,23,6189,61,Urso,23,2487,24,Tigre,22,9587,95,Tigre,22,0855,08,Gato,14,9163,91,Leâo,16,8362,83,Leâo,16,4121,41,Cabra,6
2026-07-09,quinta-feira,5082,50,Touro,21,6187,61,Tigre,22,4477,44,Peru,20,2880,28,Peru,20,7080,70,Peru,20,7243,72,Cavalo,11,7546,75,Elefante,12,1948,19,Elefante,12,9713,97,Borboleta,4,3884,38,Touro,21
2026-07-08,quarta-feira,5264,52,Leâo,16,4203,42,Avestruz,1,5242,52,Cavalo,11,5518,55,Cachorro,5,1177,11,Peru,20,6719,67,Cachorro,5,8404,84,Avestruz,1,4960,49,Jacaré,15,5229,52,Camelo,8,4095,40,Veado,24
2026-07-07,terça-feira,9313,93,Borboleta,4,2498,24,Vaca,25,9007,90,Águia,2,2577,25,Peru,20,4699,46,Vaca,25,2603,26,Avestruz,1,8803,88,Avestruz,1,0729,07,Camelo,8,2356,23,Gato,14,5037,50,Coelho,10
2026-07-06,segunda-feira,0709,07,Burro,3,1078,10,Peru,20,3183,31,Touro,21,1936,19,Cobra,9,1816,18,Borboleta,4,0070,00,Porco,18,4955,49,Gato,14,8224,82,Cabra,6,0149,01,Galo,13,3986,39,Tigre,22
2026-07-05,domingo,4011,40,Burro,3,2791,27,Urso,23,1513,15,Borboleta,4,5901,59,Avestruz,1,1678,16,Peru,20,6681,66,Touro,21,5085,50,Tigre,22,0663,06,Leâo,16,0700,07,Vaca,25,1018,10,Cachorro,5
2026-07-04,sábado,9065,90,Macaco,17,0621,06,Cabra,6,8596,85,Veado,24,2847,28,Elefante,12,0734,07,Cobra,9,3547,35,Elefante,12,0900,09,Vaca,25,7953,79,Gato,14,8809,88,Burro,3,3420,34,Cachorro,5
2026-07-03,sexta-feira,8389,83,Urso,23,7954,79,Gato,14,1399,13,Vaca,25,7342,73,Cavalo,11,2206,22,Águia,2,2767,27,Macaco,17,4485,44,Tigre,22,6423,64,Cabra,6,0721,07,Cabra,6,2625,26,Carneiro,7
2026-07-02,quinta-feira,5924,59,Cabra,6,8625,86,Carneiro,7,4916,49,Borboleta,4,2779,27,Peru,20,6553,65,Gato,14,7826,78,Carneiro,7,4358,43,Jacaré,15,0967,09,Macaco,17,2557,25,Jacaré,15,2906,29,Águia,2
2026-07-01,quarta-feira,2849,28,Galo,13,5177,51,Peru,20,7188,71,Tigre,22,4594,45,Veado,24,4177,41,Peru,20,2272,22,Porco,18,9788,97,Tigre,22,3009,30,Burro,3,9158,91,Jacaré,15,5952,59,Galo,13
2026-06-30,terça-feira,0086,00,Tigre,22,6682,66,Touro,21,2406,24,Águia,2,8564,85,Leâo,16,9462,94,Leâo,16,8177,81,Peru,20,6955,69,Gato,14,5472,54,Porco,18,2311,23,Burro,3,7804,78,Avestruz,1
2026-06-29,segunda-feira,9633,96,Cobra,9,0937,09,Coelho,10,0550,05,Galo,13,5732,57,Camelo,8,2604,26,Avestruz,1,1733,17,Cobra,9,1416,14,Borboleta,4,4873,48,Pavâo,19,8385,83,Tigre,22,6100,61,Vaca,25
2026-06-28,domingo,0779,07,Peru,20,4879,48,Peru,20,7814,78,Borboleta,4,3944,39,Cavalo,11,6846,68,Elefante,12,6673,66,Pavâo,19,9865,98,Macaco,17,5912,59,Burro,3,4608,46,Águia,2,4530,45,Camelo,8
2026-06-27,sábado,2627,26,Carneiro,7,4699,46,Vaca,25,2524,25,Cabra,6,8430,84,Camelo,8,5899,58,Vaca,25,4881,48,Touro,21,4475,44,Pavâo,19,3625,36,Carneiro,7,6521,65,Cabra,6,6814,68,Borboleta,4
2026-06-26,sexta-feira,0019,00,Cachorro,5,7946,79,Elefante,12,8374,83,Pavâo,19,3645,36,Elefante,12,4380,43,Peru,20,0331,03,Camelo,8,6131,61,Camelo,8,9602,96,Avestruz,1,0027,00,Carneiro,7,9149,91,Galo,13
2026-06-25,quinta-feira,0419,04,Cachorro,5,7958,79,Jacaré,15,6023,60,Cabra,6,3383,33,Touro,21,7683,76,Touro,21,4644,46,Cavalo,11,8776,87,Pavâo,19,3839,38,Coelho,10,4970,49,Porco,18,2995,29,Veado,24
2026-06-24,quarta-feira,2732,27,Camelo,8,8259,82,Jacaré,15,2454,24,Gato,14,3723,37,Cabra,6,6420,64,Cachorro,5,2962,29,Leâo,16,5485,54,Tigre,22,2124,21,Cabra,6,1613,16,Borboleta,4,5193,51,Veado,24
2026-06-23,terça-feira,0841,08,Cavalo,11,8175,81,Pavâo,19,8519,85,Cachorro,5,8418,84,Cachorro,5,1545,15,Elefante,12,6467,64,Macaco,17,8452,84,Galo,13,8185,81,Tigre,22,5962,59,Leâo,16,4117,41,Cachorro,5
2026-06-22,segunda-feira,4394,43,Veado,24,4749,47,Galo,13,3695,36,Veado,24,4593,45,Veado,24,6367,63,Macaco,17,6948,69,Elefante,12,3203,32,Avestruz,1,7680,76,Peru,20,5380,53,Peru,20,7123,71,Cabra,6
2026-06-21,domingo,4437,44,Coelho,10,8923,89,Cabra,6,1046,10,Elefante,12,0166,01,Macaco,17,7104,71,Avestruz,1,4363,43,Leâo,16,6792,67,Urso,23,9448,94,Elefante,12,7896,78,Veado,24,1981,19,Touro,21
2026-06-20,sábado,9870,98,Porco,18,3470,34,Porco,18,9340,93,Coelho,10,2701,27,Avestruz,1,7293,72,Veado,24,8861,88,Leâo,16,3834,38,Cobra,9,5391,53,Urso,23,7334,73,Cobra,9,5350,53,Galo,13
2026-06-19,sexta-feira,7487,74,Tigre,22,8257,82,Jacaré,15,3169,31,Porco,18,8031,80,Camelo,8,3837,38,Coelho,10,5500,55,Vaca,25,4472,44,Porco,18,4422,44,Cabra,6,3070,30,Porco,18,3910,39,Burro,3
2026-06-18,quinta-feira,1346,13,Elefante,12,2814,28,Borboleta,4,8772,87,Porco,18,2350,23,Galo,13,2634,26,Cobra,9,5205,52,Águia,2,4246,42,Elefante,12,8285,82,Tigre,22,5694,56,Veado,24,9710,97,Burro,3
2026-06-17,quarta-feira,7182,71,Touro,21,7558,75,Jacaré,15,3282,32,Touro,21,6511,65,Burro,3,7571,75,Porco,18,7647,76,Elefante,12,9420,94,Cachorro,5,5255,52,Gato,14,0980,09,Peru,20,7713,77,Borboleta,4
2026-06-16,terça-feira,3057,30,Jacaré,15,8488,84,Tigre,22,9672,96,Porco,18,4690,46,Urso,23,8327,83,Carneiro,7,7266,72,Macaco,17,7668,76,Macaco,17,6969,69,Porco,18,0536,05,Cobra,9,7612,76,Burro,3
2026-06-15,segunda-feira,2808,28,Águia,2,6738,67,Coelho,10,8817,88,Cachorro,5,7379,73,Peru,20,6736,67,Cobra,9,2774,27,Pavâo,19,0660,06,Jacaré,15,2174,21,Pavâo,19,5780,57,Peru,20,2417,24,Cachorro,5
2026-06-14,domingo,3252,32,Galo,13,9394,93,Veado,24,2245,22,Elefante,12,5431,54,Camelo,8,2357,23,Jacaré,15,4006,40,Águia,2,4797,47,Vaca,25,3554,35,Gato,14,9222,92,Cabra,6,0008,00,Águia,2
2026-06-13,sábado,0328,03,Carneiro,7,9197,91,Vaca,25,2710,27,Burro,3,0893,08,Veado,24,8788,87,Tigre,22,3345,33,Elefante,12,0025,00,Carneiro,7,8526,85,Carneiro,7,0184,01,Touro,21,9464,94,Leâo,16
2026-06-12,sexta-feira,4795,47,Veado,24,2214,22,Borboleta,4,8727,87,Carneiro,7,9814,98,Borboleta,4,6381,63,Touro,21,6214,62,Borboleta,4,6339,63,Coelho,10,9640,96,Coelho,10,7000,70,Vaca,25,3954,39,Gato,14
2026-06-11,quinta-feira,9323,93,Cabra,6,9857,98,Jacaré,15,1694,16,Veado,24,0086,00,Tigre,22,8499,84,Vaca,25,4392,43,Urso,23,7536,75,Cobra,9,8155,81,Gato,14,8380,83,Peru,20,7870,78,Porco,18
2026-06-10,quarta-feira,2518,25,Cachorro,5,8126,81,Carneiro,7,3359,33,Jacaré,15,6248,62,Elefante,12,2185,21,Tigre,22,0772,07,Porco,18,3151,31,Galo,13,8817,88,Cachorro,5,5043,50,Cavalo,11,7599,75,Vaca,25
2026-06-09,terça-feira,6162,61,Leâo,16,2530,25,Camelo,8,2360,23,Jacaré,15,1830,18,Camelo,8,6354,63,Gato,14,3161,31,Leâo,16,9294,92,Veado,24,6855,68,Gato,14,3729,37,Camelo,8,9416,94,Borboleta,4
2026-06-08,segunda-feira,2375,23,Pavâo,19,3525,35,Carneiro,7,7367,73,Macaco,17,3899,38,Vaca,25,8456,84,Gato,14,6979,69,Peru,20,5026,50,Carneiro,7,6964,69,Leâo,16,4482,44,Touro,21,4508,45,Águia,2
2026-06-07,domingo,1009,10,Burro,3,4784,47,Touro,21,0857,08,Jacaré,15,0288,02,Tigre,22,1969,19,Porco,18,1563,15,Leâo,16,7979,79,Peru,20,7196,71,Veado,24,4257,42,Jacaré,15,1533,15,Cobra,9
2026-06-06,sábado,3268,32,Macaco,17,5056,50,Gato,14,7620,76,Cachorro,5,0507,05,Águia,2,6485,64,Tigre,22,7347,73,Elefante,12,8843,88,Cavalo,11,9187,91,Tigre,22,1925,19,Carneiro,7,3007,30,Águia,2
2026-06-05,sexta-feira,5864,58,Leâo,16,3172,31,Porco,18,0475,04,Pavâo,19,1832,18,Camelo,8,2731,27,Camelo,8,3814,38,Borboleta,4,1919,19,Cachorro,5,2497,24,Vaca,25,0833,08,Cobra,9,9291,92,Urso,23
